Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage
3.486245303,-4.023343178,49.46411864,3.995,1.56,449.234,1.697507332,1123.125,0.905418259,3.484686531
3.48288749,-4.02365573,49.49568037,3.995,1.556,458.625,1.697507332,1113.734,0.905283147,3.483515408
3.479430574,-4.021800152,49.59777917,3.995,1.553,467.969,1.697507332,1104.39,0.90466077,3.478736436
3.476014865,-4.022412598,49.66694913,3.995,1.556,477.313,1.697507332,1095.046,0.904336088,3.475928769
3.472623254,-4.023042548,49.76949859,3.995,1.552,486.688,1.697507332,1085.671,0.903869826,3.471817306
3.469172498,-4.021121373,49.8494106,3.995,1.548,496.063,1.697507332,1076.296,0.90356978,3.469064586
3.46590178,-4.023334838,49.92474938,3.995,1.543,505.359,1.697507332,1067,0.903108543,3.465405502
3.462621233,-4.024053292,49.99110952,3.995,1.537,514.703,1.697507332,1057.656,0.90273716,3.462429812
3.459272999,-4.023715825,50.09619992,3.995,1.532,524.031,1.697507332,1048.328,0.90229507,3.458430056
3.456078645,-4.021283914,50.13984346,3.995,1.528,533.359,1.697507332,1039,0.90200454,3.456442526
3.452919232,-4.023334363,50.24147181,3.995,1.524,542.75,1.697507332,1029.609,0.90143617,3.451744307
3.449703194,-4.023115685,50.34774222,3.995,1.515,552.109,1.697507332,1020.25,0.901228042,3.448874385
3.446484345,-4.02266491,50.43739304,3.995,1.515,561.5,1.697507332,1010.859,0.90092979,3.445906947
3.443303405,-4.024348271,50.45379491,3.995,1.511,570.844,1.697507332,1001.515,0.900574778,3.443932796
3.440167393,-4.023197699,50.5556215,3.995,1.508,580.156,1.697507332,992.203,0.899944661,3.439054446
3.437187656,-4.023033898,50.64026502,3.995,1.506,589.469,1.697507332,982.89,0.899726542,3.436535579
3.434164508,-4.023690911,50.70606144,3.995,1.519,598.781,1.697507332,973.578,0.899390041,3.433763458
3.431163754,-4.022810355,50.78607846,3.995,1.509,608.094,1.697507332,964.265,0.898996283,3.430499613
3.428293443,-4.02483773,50.80939288,3.995,1.505,617.484,1.697507332,954.875,0.898664938,3.428498836
3.425426638,-4.022067261,50.95410192,3.995,1.501,626.891,1.697507332,945.468,0.89813134,3.423340559
3.422602299,-4.022591346,51.00273368,3.995,1.496,636.219,1.697507332,936.14,0.8981444,3.422682518
3.419852938,-4.023406055,51.07675067,3.995,1.491,645.594,1.697507332,926.765,0.897640898,3.41885758
3.417206283,-4.024142854,51.15842056,3.995,1.487,654.938,1.697507332,917.421,0.897388566,3.416191187
3.414510723,-4.022523533,51.20928743,3.995,1.484,664.25,1.697507332,908.109,0.897135808,3.414279472
3.411901869,-4.020790368,51.28661159,3.995,1.481,673.625,1.697507332,898.734,0.896702783,3.410897582
3.409393882,-4.022989365,51.40122286,3.995,1.478,682.938,1.697507332,889.421,0.896453401,3.407501374
3.406961418,-4.023515574,51.45524139,3.995,1.475,692.25,1.697507332,880.109,0.896403627,3.406487977
3.404472557,-4.021631343,51.48873878,3.995,1.473,701.625,1.697507332,870.734,0.896022228,3.404272392
3.402043476,-4.024333492,51.54392506,3.995,1.47,711.016,1.697507332,861.343,0.895582793,3.401025359
3.399728147,-4.024132697,51.65724994,3.995,1.468,720.328,1.697507332,852.031,0.895338301,3.397800964
3.397437622,-4.020600393,51.6760286,3.995,1.466,729.719,1.697507332,842.64,0.895298535,3.397802306
3.395226165,-4.024316046,51.76881518,3.995,1.47,739.078,1.697507332,833.281,0.894732288,3.393026666
3.392866882,-4.021975852,51.88475206,3.995,1.467,748.469,1.697507332,823.89,0.894773539,3.391383679
3.390648181,-4.022585519,51.94785952,3.995,1.463,757.813,1.697507332,814.546,0.894615496,3.389654929
3.388397338,-4.024228732,51.97565785,3.995,1.461,767.219,1.697507332,805.14,0.894351128,3.387982755
3.386206911,-4.023196474,52.04916764,3.995,1.457,776.547,1.697507332,795.812,0.893959723,3.384831669
3.383915126,-4.024023802,52.08631507,3.995,1.453,785.891,1.697507332,786.468,0.893797767,3.383537935
3.381803824,-4.02394765,52.16583483,3.995,1.449,795.313,1.697507332,777.046,0.893397928,3.380148788
3.379661604,-4.022654874,52.22261782,3.995,1.447,804.625,1.697507332,767.734,0.893303003,3.378949744
3.377458287,-4.024423897,52.28489782,3.995,1.444,813.922,1.697507332,758.437,0.892978096,3.376209631
3.375279126,-4.024439137,52.37481018,3.995,1.441,823.25,1.697507332,749.109,0.892782457,3.373706155
3.373102816,-4.022588935,52.46719881,3.995,1.439,832.594,1.697507332,739.765,0.892657229,3.371677461
3.370896204,-4.023338608,52.48675007,3.995,1.437,841.953,1.697507332,730.406,0.892492679,3.370787744
3.368786807,-4.022686185,52.54202753,3.995,1.434,851.313,1.697507332,721.046,0.892031258,3.367574621
3.3666348,-4.023020704,52.57337664,3.995,1.432,860.688,1.697507332,711.671,0.891835132,3.366241362
3.364412697,-4.023582237,52.63009508,3.995,1.43,870.016,1.697507332,702.343,0.891440532,3.363278744
3.36238772,-4.02147395,52.69010004,3.995,1.428,879.359,1.697507332,693,0.891224927,3.361403692
3.360044558,-4.023626747,52.79952102,3.995,1.426,888.688,1.697507332,683.671,0.890968398,3.357983646
3.357783144,-4.024209603,52.81801463,3.995,1.424,898,1.697507332,674.359,0.890962582,3.35799388
3.355543667,-4.021654539,52.85415192,3.995,1.426,907.422,1.697507332,664.937,0.890429777,3.354884834
3.353412773,-4.024011522,52.88028126,3.995,1.423,916.734,1.697507332,655.625,0.890103256,3.352793143
3.351211296,-4.024681087,52.98558323,3.995,1.421,926.063,1.697507332,646.296,0.889765488,3.349069249
3.34885138,-4.02297053,53.07624236,3.995,1.419,935.453,1.697507332,636.906,0.889791479,3.34785464
3.346650413,-4.022679018,53.07786219,3.995,1.417,944.797,1.697507332,627.562,0.889528036,3.3468696
3.344291972,-4.023759778,53.12061738,3.995,1.414,954.109,1.697507332,618.25,0.88899167,3.34332611
3.341880322,-4.021093431,53.24562746,3.995,1.411,963.453,1.697507332,608.906,0.888742497,3.339875736
3.339627807,-4.024157481,53.25012172,3.995,1.405,972.781,1.697507332,599.578,0.888733152,3.33998241
3.337142708,-4.023100572,53.3892784,3.995,1.401,982.094,1.697507332,590.265,0.888167524,3.334313144
3.334804247,-4.02373954,53.42984436,3.995,1.4,991.5,1.697507332,580.859,0.888374332,3.334995128
3.332327394,-4.023072709,53.40119461,3.995,1.397,1000.828,1.697507332,571.531,0.88784683,3.333145967
3.329797922,-4.023786428,53.48780159,3.995,1.395,1010.172,1.697507332,562.187,0.887163713,3.329616431
3.327334081,-4.02282903,53.57216895,3.995,1.393,1019.484,1.697507332,552.875,0.886724075,3.327544216
3.324791988,-4.024180842,53.59813202,3.995,1.391,1028.813,1.697507332,543.546,0.886185876,3.326403439
3.322234799,-4.023047166,53.66985361,3.995,1.389,1038.172,1.697507332,534.187,0.885295602,3.323873411
3.319548887,-4.023327604,53.76094829,3.995,1.387,1047.531,1.697507332,524.828,0.88437476,3.320817709
3.316803986,-4.023085804,53.79166607,3.995,1.385,1056.875,1.697507332,515.484,0.883546006,3.319235226
3.314099943,-4.024296061,53.90039476,3.995,1.383,1066.266,1.697507332,506.093,0.882411848,3.315387332
3.311378215,-4.023555014,53.89232786,3.995,1.38,1075.609,1.697507332,496.75,0.881571142,3.314611502
3.30861518,-4.022737866,53.91074482,3.995,1.377,1084.969,1.697507332,487.39,0.88022762,3.31245763
3.305790378,-4.023051029,54.01063074,3.995,1.375,1094.391,1.697507332,477.968,0.878676626,3.308234325
3.302791324,-4.023713673,54.09065778,3.995,1.371,1103.688,1.697507332,468.671,0.877498032,3.30486737
3.299849498,-4.02432617,54.14387535,3.995,1.369,1112.984,1.697507332,459.375,0.876454677,3.302087007
3.296964548,-4.02272054,54.19485492,3.995,1.365,1122.328,1.697507332,450.031,0.875397741,3.29932798
3.293804025,-4.022700262,54.329415,3.995,1.363,1131.641,1.697507332,440.718,0.874329406,3.294513516
3.290746606,-4.024296488,54.33756676,3.995,1.36,1141.031,1.697507332,431.328,0.873674382,3.292716638
3.287482095,-4.023781535,54.31662621,3.995,1.357,1150.406,1.697507332,421.953,0.87275468,3.290981986
3.284245662,-4.023873714,54.43839143,3.995,1.353,1159.734,1.697507332,412.625,0.87151947,3.28532675
3.280980543,-4.022943942,54.48241714,3.995,1.35,1169.047,1.697507332,403.312,0.870809109,3.281978835
3.277728888,-4.022023176,54.53568631,3.995,1.347,1178.406,1.697507332,393.953,0.870141256,3.278082119
3.274187879,-4.022729061,54.61885855,3.995,1.345,1187.703,1.697507332,384.656,0.869598902,3.273278103
3.270787954,-4.023173313,54.68632526,3.995,1.341,1197.063,1.697507332,375.296,0.869237112,3.268952005
3.267287076,-4.022618907,54.78684559,3.995,1.338,1206.391,1.697507332,365.968,0.868957354,3.264109631
3.263512599,-4.023841309,54.82552044,3.995,1.334,1215.75,1.697507332,356.609,0.86876021,3.260779687
3.259742657,-4.022211535,54.90787005,3.995,1.331,1225.141,1.697507332,347.218,0.86846914,3.25621462
3.255998929,-4.023065761,54.96688037,3.995,1.328,1234.531,1.697507332,337.828,0.868155485,3.251847204
3.252049297,-4.024477153,54.98149261,3.995,1.324,1243.875,1.697507332,328.484,0.867737736,3.24795442
3.248083225,-4.023493905,55.0474954,3.995,1.32,1253.297,1.697507332,319.062,0.86708575,3.241631065
3.243917874,-4.023230028,55.1752364,3.995,1.316,1262.641,1.697507332,309.718,0.865289146,3.23100405
3.239716365,-4.022882746,55.25613358,3.995,1.312,1271.922,1.697507332,300.437,0.87214876,3.247333637
3.235314265,-4.023508876,55.2524918,3.995,1.309,1281.203,1.697507332,291.156,0.870445603,3.241920234
3.230693724,-4.022450317,55.39557397,3.995,1.304,1290.578,1.697507332,281.781,0.868727319,3.233457166
3.225956762,-4.024731054,55.40825235,3.995,1.3,1299.922,1.697507332,272.437,0.867859834,3.226884366
3.220959436,-4.02413418,55.48866279,3.995,1.295,1309.281,1.697507332,263.078,0.867346019,3.217126702
3.215792653,-4.023213722,55.60899747,3.995,1.29,1318.641,1.697507332,253.718,0.866453849,3.206381032
3.210241897,-4.023348014,55.70987826,3.995,1.285,1327.953,1.697507332,244.406,0.858653758,3.162432292
3.204330318,-4.022330867,55.80279119,3.995,1.28,1337.313,1.697507332,235.046,0.859836023,3.194600938
3.198099382,-4.025628899,55.87953783,3.995,1.274,1346.625,1.697507332,225.734,0.861529662,3.199932729
3.191392253,-4.023965007,55.95345741,3.995,1.268,1355.938,1.697507332,216.421,0.860510542,3.201691169
3.184183642,-4.022921148,56.02145625,3.995,1.261,1365.297,1.697507332,207.062,0.856708347,3.200714005
3.176078274,-4.023239717,56.18156266,3.995,1.253,1374.672,1.697507332,197.687,0.85080985,3.195788678
3.167392511,-4.022120696,56.14859185,3.995,1.244,1384.047,1.697507332,188.312,0.84398392,3.195436148
3.15758728,-4.022715137,56.28821294,3.995,1.236,1393.438,1.697507332,178.921,0.840523513,3.17452156
3.146595809,-4.023163597,56.37285679,3.995,1.225,1402.781,1.697507332,169.578,0.838507836,3.162166144
3.134570695,-4.0241223,56.41913493,3.995,1.214,1412.063,1.697507332,160.296,0.83622679,3.152144813
3.12068898,-4.02269015,56.53371475,3.995,1.201,1421.438,1.697507332,150.921,0.833736478,3.140324987
3.105098381,-4.024606756,56.62939042,3.995,1.188,1430.734,1.697507332,141.625,0.831248072,3.127461526
3.087094696,-4.02372141,56.68258493,3.995,1.171,1440.063,1.697507332,132.296,0.828727467,3.113948129
3.067011785,-4.022973637,56.75429527,3.995,1.153,1449.375,1.697507332,122.984,0.826137813,3.097344188
3.043938223,-4.024374859,56.89696534,3.995,1.132,1458.719,1.697507332,113.64,0.823744036,3.076939562
3.017672041,-4.023522352,57.01590104,3.995,1.108,1468.047,1.697507332,104.312,0.821333473,3.055482457
2.988103394,-4.023627655,57.12953485,3.995,1.08,1477.359,1.697507332,95,0.819022042,3.030837656
2.954414558,-4.022603642,57.2401571,3.995,1.05,1486.688,1.697507332,85.671,0.816729265,3.003140707
2.916478308,-4.023894633,57.41432194,3.995,1.014,1496,1.697507332,76.359,0.814896546,2.969533891
2.872332765,-4.023742833,57.59220737,3.995,0.975,1505.344,1.697507332,67.015,0.811679708,2.935474562
2.820198238,-4.023890404,57.68054989,3.995,0.927,1514.688,1.697507332,57.671,0.813166887,2.889626812
2.756621698,-4.023850839,57.80403613,3.995,0.873,1524.031,1.697507332,48.328,0.796822318,2.865182698
2.67677298,-4.023158758,57.99504633,3.995,0.803,1533.375,1.697507332,38.984,0.887779878,2.674423137
2.569251916,-4.024885635,58.10261579,3.995,0.711,1543.141,1.697507332,29.218,0.890264988,2.682303947
2.426655615,-4.021723419,58.35293828,3.995,0.597,1552.844,1.697507332,19.515,0.840255475,2.653681248
2.235673134,-4.02254032,58.54479308,3.995,0.433,1562.594,1.697507332,9.765,0.621740392,3.930404379
1.999936473,-4.000555584,58.72626886,3.995,0.223,1572.359,1.697507332,0,2.866118048,0.699191475
4.201233253,3.65E-05,44.65129508,0.0006,0,0,1.844701207,1723.281,1,4.200800019
4.201345768,0.000158486,44.65675516,0.0006,4.217,9.312,1.844701207,1713.969,1.000247269,4.201192987
3.89109995,-4.024419944,44.68997133,3.995,1.975,19.469,1.844701207,1703.812,1.000373452,4.199269677
3.866969891,-4.023799705,44.77179299,3.995,1.963,28.812,1.844701207,1694.469,0.754850434,4.093902961
3.848088808,-4.023642749,44.91044652,3.995,1.951,38.203,1.844701207,1685.078,0.968899323,3.93649729
3.831454664,-4.023058364,45.09365234,3.995,1.936,47.594,1.844701207,1675.687,0.984895037,3.901902348
3.816382982,-4.023589317,45.28008506,3.995,1.92,56.953,1.844701207,1666.328,0.950283001,3.828460772
3.802735123,-4.022465633,45.43940701,3.995,1.906,66.344,1.844701207,1656.937,0.952178337,3.819985336
3.790230259,-4.02302578,45.62177622,3.995,1.892,75.812,1.844701207,1647.469,0.95104271,3.804497981
3.778867903,-4.022649656,45.79204129,3.995,1.881,85.187,1.844701207,1638.094,0.94875546,3.789386976
3.768210015,-4.020755959,45.97426495,3.995,1.866,94.562,1.844701207,1628.719,0.94656434,3.776528165
3.757662684,-4.023798196,46.12059435,3.995,1.855,103.937,1.844701207,1619.344,0.944592949,3.765519505
3.747994245,-4.023090555,46.29997067,3.995,1.842,113.359,1.844701207,1609.922,0.942637948,3.754490725
3.738788295,-4.024260224,46.47291376,3.995,1.833,122.812,1.844701207,1600.469,0.940895993,3.744582818
3.730419937,-4.023387855,46.61711508,3.995,1.822,132.234,1.844701207,1591.047,0.939267204,3.735572528
3.722406939,-4.023276035,46.795895,3.995,1.815,141.625,1.844701207,1581.656,0.9377489,3.726688949
3.714733335,-4.023716041,46.98103263,3.995,1.809,151.047,1.844701207,1572.234,0.936393596,3.718465872
3.707347824,-4.025958336,47.105115,3.995,1.802,160.375,1.844701207,1562.906,0.935144341,3.711379143
3.700258811,-4.021830782,47.2500592,3.995,1.795,169.75,1.844701207,1553.531,0.93382924,3.70386925
3.693150157,-4.022687197,47.4193499,3.995,1.788,179.156,1.844701207,1544.125,0.932588929,3.69629635
3.686051464,-4.023167982,47.59198429,3.995,1.78,188.625,1.844701207,1534.656,0.931438554,3.689085995
3.679248095,-4.022805831,47.74615288,3.995,1.774,198,1.844701207,1525.281,0.930307748,3.682191812
3.67267113,-4.023221885,47.9028728,3.995,1.767,207.375,1.844701207,1515.906,0.929190563,3.675285622
3.666345147,-4.021818375,48.0600739,3.995,1.76,216.765,1.844701207,1506.516,0.928138087,3.66870299
3.660122083,-4.023148936,48.19974856,3.995,1.754,226.234,1.844701207,1497.047,0.927138423,3.662494468
3.65437591,-4.021987831,48.356009,3.995,1.749,235.656,1.844701207,1487.625,0.92613323,3.65607949
3.648654349,-4.023901703,48.4949586,3.995,1.742,245.187,1.844701207,1478.094,0.92527122,3.650457531
3.643136371,-4.024036568,48.60649344,3.995,1.736,254.562,1.844701207,1468.719,0.924388891,3.64514086
3.637856422,-4.023398074,48.72462303,3.995,1.729,263.969,1.844701207,1459.312,0.923459787,3.639514582
3.632804167,-4.023201297,48.85947173,3.995,1.725,273.359,1.844701207,1449.922,0.922602722,3.633963317
3.627901865,-4.024669866,48.94038542,3.995,1.718,282.828,1.844701207,1440.453,0.921856797,3.62964033
3.622839531,-4.023635136,49.01855453,3.995,1.71,292.219,1.844701207,1431.062,0.920983513,3.624809754
3.617852933,-4.023465265,49.1634786,3.995,1.708,301.578,1.844701207,1421.703,0.920051583,3.618674207
3.612872048,-4.023347257,49.29846041,3.995,1.702,310.969,1.844701207,1412.312,0.919376443,3.613895838
3.608094625,-4.022249036,49.35549495,3.995,1.698,320.359,1.844701207,1402.922,0.918659123,3.610097391
3.603255698,-4.022731526,49.4554099,3.995,1.693,329.781,1.844701207,1393.5,0.917719977,3.604492662
3.59847839,-4.024439302,49.5404576,3.995,1.688,339.234,1.844701207,1384.047,0.916945154,3.599870608
3.593852648,-4.023941115,49.65571642,3.995,1.684,348.625,1.844701207,1374.656,0.916135436,3.594665747
3.589436351,-4.022972808,49.71619693,3.995,1.68,358,1.844701207,1365.281,0.915459184,3.590973582
3.58488711,-4.022960606,49.8552483,3.995,1.675,367.39,1.844701207,1355.891,0.914617654,3.585157148
3.580281852,-4.023363666,49.90862171,3.995,1.671,376.797,1.844701207,1346.484,0.914067994,3.58211405
3.575817692,-4.023498283,49.96534422,3.995,1.666,386.187,1.844701207,1337.094,0.91316108,3.577244612
3.571398982,-4.024010852,50.05127191,3.995,1.662,395.609,1.844701207,1327.672,0.912333901,3.572291826
3.566837944,-4.022308531,50.15762531,3.995,1.657,405.031,1.844701207,1318.25,0.911632939,3.567691372
3.562257708,-4.022816745,50.26054769,3.995,1.653,414.359,1.844701207,1308.922,0.910943943,3.563080289
3.557853365,-4.023538902,50.3157884,3.995,1.649,423.703,1.844701207,1299.578,0.910262764,3.559281789
3.553542983,-4.023059682,50.34812053,3.995,1.644,433.078,1.844701207,1290.203,0.909437509,3.555203015
3.549134678,-4.022710703,50.45159527,3.995,1.64,442.437,1.844701207,1280.844,0.908548563,3.549582933
3.544917662,-4.022390355,50.54204805,3.995,1.635,451.812,1.844701207,1271.469,0.907951825,3.545607593
3.540539421,-4.024272576,50.6251602,3.995,1.631,461.203,1.844701207,1262.078,0.907300459,3.541355632
3.536116384,-4.022914859,50.70573902,3.995,1.625,470.625,1.844701207,1252.656,0.906618782,3.537133629
3.531985831,-4.024251082,50.80537213,3.995,1.621,480.125,1.844701207,1243.156,0.905887631,3.532173153
3.527642398,-4.021888981,50.8616392,3.995,1.616,489.562,1.844701207,1233.719,0.905355938,3.529162059
3.523596666,-4.024772091,50.92614195,3.995,1.612,498.906,1.844701207,1224.375,0.904507887,3.524112785
3.519370736,-4.023852971,50.96931465,3.995,1.608,508.265,1.844701207,1215.016,0.903893935,3.520836176
3.515075585,-4.023800921,51.06208242,3.995,1.603,517.656,1.844701207,1205.625,0.903051311,3.515424382
3.510970615,-4.023402936,51.12632756,3.995,1.599,527.109,1.844701207,1196.172,0.902478098,3.511910934
3.506832072,-4.022507851,51.20241405,3.995,1.595,536.531,1.844701207,1186.75,0.901763121,3.507460298
3.502852327,-4.021807293,51.29856988,3.995,1.591,545.875,1.844701207,1177.406,0.901122395,3.502985318
3.498744577,-4.022513793,51.32128037,3.995,1.587,555.281,1.844701207,1168,0.900604028,3.500433213
3.494748724,-4.02395495,51.40093737,3.995,1.584,564.734,1.844701207,1158.547,0.899711124,3.494803407
3.490880687,-4.023790761,51.49061891,3.995,1.58,574.14,1.844701207,1149.141,0.899211312,3.49108664
3.486970207,-4.023262163,51.57586136,3.995,1.577,583.562,1.844701207,1139.719,0.898675172,3.487271611
3.483102077,-4.024284115,51.621244,3.995,1.573,592.984,1.844701207,1130.297,0.898116328,3.48401034
3.479327893,-4.023124677,51.6593545,3.995,1.569,602.406,1.844701207,1120.875,0.897410066,3.480239888
3.475493423,-4.023728357,51.74680245,3.995,1.565,611.828,1.844701207,1111.453,0.896698033,3.475357997
3.471861427,-4.024268623,51.8236825,3.995,1.561,621.219,1.844701207,1102.062,0.896245971,3.472019456
3.468071724,-4.023964483,51.88732976,3.995,1.558,630.625,1.844701207,1092.656,0.895721654,3.468606183
3.464527751,-4.02146575,51.94937001,3.995,1.554,640.031,1.844701207,1083.25,0.895106155,3.464865672
3.460770159,-4.025009658,52.00693238,3.995,1.551,649.484,1.844701207,1073.797,0.894537454,3.461078707
3.457286702,-4.022414845,52.07322459,3.995,1.547,658.906,1.844701207,1064.375,0.893975634,3.457520302
3.453846836,-4.024802721,52.15937628,3.995,1.543,668.312,1.844701207,1054.969,0.893432555,3.453323763
3.450572844,-4.023865819,52.26682442,3.995,1.54,677.656,1.844701207,1045.625,0.893074463,3.449869929
3.447190256,-4.023864296,52.27969012,3.995,1.537,687.062,1.844701207,1036.219,0.892756061,3.448526621
3.443824972,-4.023073316,52.34563855,3.995,1.533,696.515,1.844701207,1026.766,0.891956041,3.443499293
3.440480252,-4.023224957,52.41238502,3.995,1.53,705.922,1.844701207,1017.359,0.891551753,3.440532064
3.437393639,-4.02456264,52.49221604,3.995,1.527,715.312,1.844701207,1007.969,0.891053299,3.436696011
3.434101273,-4.024311306,52.5654605,3.995,1.524,724.797,1.844701207,998.484,0.890736742,3.434079887
3.431076624,-4.024319895,52.60957828,3.995,1.521,734.187,1.844701207,989.094,0.890255785,3.431160701
3.428162952,-4.024535664,52.67756685,3.995,1.518,743.578,1.844701207,979.703,0.889749505,3.427570344
3.425016807,-4.022445722,52.71305975,3.995,1.515,752.937,1.844701207,970.344,0.889407511,3.425723631
3.422199902,-4.024097173,52.74992729,3.995,1.512,762.406,1.844701207,960.875,0.888753218,3.421862196
3.419315333,-4.021881256,52.80235696,3.995,1.509,771.797,1.844701207,951.484,0.888350762,3.419313409
3.416584211,-4.024025773,52.89698276,3.995,1.506,781.203,1.844701207,942.078,0.887865493,3.415078479
3.414049811,-4.02228629,52.96290033,3.995,1.503,790.609,1.844701207,932.672,0.887745573,3.41375065
3.411322932,-4.023254596,52.96106857,3.995,1.501,799.984,1.844701207,923.297,0.887329017,3.413185662
3.408716891,-4.023851372,53.04741092,3.995,1.498,809.437,1.844701207,913.844,0.88640118,3.410242222
3.406184584,-4.022763692,53.11438653,3.995,1.496,818.859,1.844701207,904.422,0.885525315,3.408012828
3.403810196,-4.023211492,53.14626165,3.995,1.493,828.234,1.844701207,895.047,0.884565653,3.406306704
