Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD
3.411769175061436,-4.024618331123523,51.30278884085791,4.001,1.543,608.094,1.6560706096175404,964.2649999999999
3.4090210656570004,-4.024286879096321,51.4154889451202,4.001,1.541,617.484,1.6560706096175404,954.8749999999999
3.4062352939513656,-4.026358836949997,51.50532553313903,4.001,1.538,626.891,1.6560706096175404,945.468
3.4037310560561136,-4.023451428038194,51.58355917406719,4.001,1.536,636.219,1.6560706096175404,936.1399999999999
3.4011825679910235,-4.024299666883682,51.62494385102155,4.001,1.533,645.594,1.6560706096175404,926.7649999999999
3.3986868026061874,-4.024142470469196,51.77135717706579,4.001,1.531,654.938,1.6560706096175404,917.4209999999999
3.3963688633886586,-4.024841400166899,51.8053833700387,4.001,1.529,664.25,1.6560706096175404,908.1089999999999
3.39382057291071,-4.023873646054637,51.93631406235497,4.001,1.526,673.625,1.6560706096175404,898.7339999999999
3.391509475256606,-4.025192196450312,52.03492609970524,4.001,1.524,682.938,1.6560706096175404,889.4209999999999
3.38908802902187,-4.02435429938327,52.12531175779931,4.001,1.522,692.25,1.6560706096175404,880.1089999999999
3.3868407303623638,-4.02404049392941,52.17214211229658,4.001,1.52,701.625,1.6560706096175404,870.7339999999999
3.3844374876880674,-4.023646955359952,52.23170237789868,4.001,1.517,711.016,1.6560706096175404,861.343
3.382245457961163,-4.024932358879116,52.28984973547274,4.001,1.515,720.328,1.6560706096175404,852.031
3.3800315330912034,-4.024894469507323,52.39914345579764,4.001,1.513,729.719,1.6560706096175404,842.6399999999999
3.3777174193469777,-4.024529034087662,52.41556728304128,4.001,1.511,739.078,1.6560706096175404,833.281
3.3754286945391576,-4.024005451999941,52.52449479419903,4.001,1.509,748.469,1.6560706096175404,823.8899999999999
3.373111313872021,-4.023357741956689,52.687971740900586,4.001,1.507,757.813,1.6560706096175404,814.5459999999999
3.370958339689219,-4.023997353384378,52.6719574494428,4.001,1.505,767.219,1.6560706096175404,805.1399999999999
3.368757210526541,-4.02642257980551,52.77567805769903,4.001,1.503,776.547,1.6560706096175404,795.8119999999999
3.3667512280156604,-4.025132389629891,52.8456552501819,4.001,1.501,785.891,1.6560706096175404,786.468
3.364410658799639,-4.02393521468395,52.88801728348924,4.001,1.499,795.313,1.6560706096175404,777.0459999999999
3.362082098566004,-4.023846184315224,52.948905977641104,4.001,1.497,804.625,1.6560706096175404,767.7339999999999
3.360018179820733,-4.024349479124458,53.08280030560686,4.001,1.495,813.922,1.6560706096175404,758.4369999999999
3.357796564477099,-4.0237669338753,53.09891851214598,4.001,1.493,823.25,1.6560706096175404,749.1089999999999
3.355461814280777,-4.024081512872881,53.17067161844148,4.001,1.491,832.594,1.6560706096175404,739.7649999999999
3.3532675648152006,-4.023778263156268,53.2782613989449,4.001,1.488,841.953,1.6560706096175404,730.406
3.351050337586801,-4.023937915114373,53.30139716099368,4.001,1.486,851.313,1.6560706096175404,721.0459999999999
3.348977027502272,-4.022158112818561,53.362078678291134,4.001,1.484,860.688,1.6560706096175404,711.6709999999999
3.3466607711423544,-4.022861721715761,53.4346748151587,4.001,1.482,870.016,1.6560706096175404,702.343
3.344328537327342,-4.022947968240168,53.52095373971842,4.001,1.48,879.359,1.6560706096175404,692.9999999999999
3.342155933585344,-4.022945887167421,53.6399778157613,4.001,1.477,888.688,1.6560706096175404,683.6709999999999
3.339869747855157,-4.024552268971891,53.70063589700059,4.001,1.475,898.0,1.6560706096175404,674.3589999999999
3.3373981659868845,-4.02490511498855,53.726160985444814,4.001,1.473,907.422,1.6560706096175404,664.9369999999999
3.3351470473127165,-4.023512915849743,53.757496184235606,4.001,1.471,916.734,1.6560706096175404,655.6249999999999
3.3327915965552086,-4.023718048291966,53.92359428973377,4.001,1.469,926.063,1.6560706096175404,646.2959999999999
3.3304690506495014,-4.024149094895283,54.01730595233758,4.001,1.466,935.453,1.6560706096175404,636.906
3.3279474584943998,-4.024100885397587,54.07934606380611,4.001,1.464,944.797,1.6560706096175404,627.5619999999999
3.325690740138316,-4.023881033752592,54.143380657572514,4.001,1.461,954.109,1.6560706096175404,618.2499999999999
3.3231290029950458,-4.024254622228512,54.13901889121918,4.001,1.459,963.453,1.6560706096175404,608.906
3.320651049125914,-4.02400277145577,54.23276485672709,4.001,1.457,972.781,1.6560706096175404,599.578
3.318212365641174,-4.024136383036467,54.29424591574251,4.001,1.454,982.094,1.6560706096175404,590.2649999999999
3.3156544511754538,-4.023701195245982,54.35793269825549,4.001,1.451,991.5,1.6560706096175404,580.8589999999999
3.312998380207608,-4.0241971058285735,54.33324781226915,4.001,1.449,1000.828,1.6560706096175404,571.531
3.310467156367245,-4.024194223188886,54.50812600353175,4.001,1.447,1010.172,1.6560706096175404,562.1869999999999
3.3078182024642317,-4.023443894232031,54.65613578807622,4.001,1.444,1019.484,1.6560706096175404,552.8749999999999
3.3051061865730653,-4.023300988008057,54.57917951390504,4.001,1.442,1028.813,1.6560706096175404,543.5459999999998
3.302454402580836,-4.024334914533395,54.706582856277066,4.001,1.439,1038.172,1.6560706096175404,534.1869999999999
3.299738687265099,-4.0245707192299225,54.78593564226277,4.001,1.437,1047.531,1.6560706096175404,524.828
3.296813972068532,-4.024408837116172,54.88969509735022,4.001,1.433,1056.875,1.6560706096175404,515.4839999999999
3.2940311266515026,-4.024724453627983,54.995234061675546,4.001,1.431,1066.266,1.6560706096175404,506.09299999999985
3.291047890964044,-4.022914540452083,55.00947521118447,4.001,1.428,1075.609,1.6560706096175404,496.75
3.2881059764611003,-4.02442854012746,55.0055697216583,4.001,1.425,1084.969,1.6560706096175404,487.3899999999999
3.2851348856014497,-4.024965109012994,55.11161882795718,4.001,1.423,1094.391,1.6560706096175404,477.96799999999985
3.2819510305843047,-4.024474838905896,55.28795831411889,4.001,1.419,1103.688,1.6560706096175404,468.6709999999998
3.279018078318408,-4.024853091741309,55.319016316515885,4.001,1.417,1112.984,1.6560706096175404,459.375
3.2757614100133234,-4.024177010565835,55.4026461766444,4.001,1.413,1122.328,1.6560706096175404,450.03099999999995
3.272497091127549,-4.023954162445592,55.51203395918484,4.001,1.411,1131.641,1.6560706096175404,440.71799999999985
3.269276777335296,-4.024889147917861,55.51525954589459,4.001,1.407,1141.031,1.6560706096175404,431.328
3.266030115264853,-4.024308787247652,55.5615192984645,4.001,1.403,1150.406,1.6560706096175404,421.953
3.262576141035649,-4.024580665979773,55.66581103603517,4.001,1.401,1159.734,1.6560706096175404,412.625
3.2591912761124604,-4.023490137160325,55.67280063652811,4.001,1.397,1169.047,1.6560706096175404,403.3119999999999
3.2556060397112163,-4.023219669288894,55.84408542879866,4.001,1.393,1178.406,1.6560706096175404,393.953
3.252001934040895,-4.02336806904628,55.954309230493976,4.001,1.39,1187.703,1.6560706096175404,384.65599999999995
3.2483253043982847,-4.022400702463839,56.07284258687445,4.001,1.387,1197.063,1.6560706096175404,375.2959999999998
3.2446500149267026,-4.023064710784699,56.18350184940428,4.001,1.383,1206.391,1.6560706096175404,365.96799999999985
3.240750645247965,-4.023315180933601,56.23937983369656,4.001,1.379,1215.75,1.6560706096175404,356.6089999999999
3.236841850186225,-4.024130771320977,56.324843974849394,4.001,1.375,1225.141,1.6560706096175404,347.21799999999985
3.232664581723736,-4.02532825587626,56.45416725641972,4.001,1.371,1234.531,1.6560706096175404,337.828
3.228505875452855,-4.023675510800446,56.55497913039165,4.001,1.367,1243.875,1.6560706096175404,328.4839999999999
3.2239919806993846,-4.02406672594195,56.56069591625026,4.001,1.363,1253.297,1.6560706096175404,319.0619999999999
3.2192994959928813,-4.024291005706633,56.80436096141969,4.001,1.358,1262.641,1.6560706096175404,309.71799999999985
3.214639175938484,-4.025194986713655,56.76668301830867,4.001,1.353,1271.922,1.6560706096175404,300.4369999999999
3.209547747106756,-4.024050031024218,56.8358709928712,4.001,1.348,1281.203,1.6560706096175404,291.15599999999995
3.204168677226777,-4.024346147329453,56.99363649554645,4.001,1.343,1290.578,1.6560706096175404,281.78099999999995
3.1983949971270285,-4.022853530335512,57.07321511187337,4.001,1.337,1299.922,1.6560706096175404,272.4369999999999
3.1922462238036613,-4.024807570017712,57.10088274118588,4.001,1.332,1309.281,1.6560706096175404,263.078
3.1856682940318293,-4.0239065999625865,57.36662312559383,4.001,1.326,1318.641,1.6560706096175404,253.71799999999985
3.178600159367492,-4.0227161043706685,57.40096439751751,4.001,1.318,1327.953,1.6560706096175404,244.40599999999995
3.170679664079502,-4.024422633406568,57.45341735320663,4.001,1.311,1337.313,1.6560706096175404,235.04599999999982
3.1620130695853628,-4.024252751662138,57.59598184126124,4.001,1.302,1346.625,1.6560706096175404,225.73399999999992
3.1527475255724906,-4.022609565853118,57.78124756038949,4.001,1.294,1355.938,1.6560706096175404,216.42099999999982
3.1418760852675853,-4.024325469109885,57.836224275082586,4.001,1.283,1365.297,1.6560706096175404,207.0619999999999
3.1297972875565057,-4.021106261326867,57.91125125594653,4.001,1.272,1374.672,1.6560706096175404,197.6869999999999
3.116400786446666,-4.024595124411846,57.98204339395809,4.001,1.259,1384.047,1.6560706096175404,188.3119999999999
3.1010253064147904,-4.023343871510016,58.15932597054097,4.001,1.244,1393.438,1.6560706096175404,178.92099999999982
3.083552973129137,-4.023110932822346,58.27306852238424,4.001,1.228,1402.781,1.6560706096175404,169.57799999999997
3.064101179435253,-4.022649427066,58.40548795202285,4.001,1.21,1412.063,1.6560706096175404,160.29599999999982
3.041550889811258,-4.025008043409177,58.49950342382155,4.001,1.188,1421.438,1.6560706096175404,150.92099999999982
3.0161665033334706,-4.0240393241362495,58.67316955600511,4.001,1.164,1430.734,1.6560706096175404,141.625
2.986948093034042,-4.024024751359553,58.82845065740396,4.001,1.138,1440.063,1.6560706096175404,132.29599999999982
2.9542283373305924,-4.024025595650215,58.93206778591029,4.001,1.106,1449.375,1.6560706096175404,122.98399999999992
2.916928860216613,-4.025329127809708,59.275166480516425,4.001,1.07,1458.719,1.6560706096175404,113.63999999999987
2.874091870618721,-4.022722786789129,59.29683192168387,4.001,1.026,1468.047,1.6560706096175404,104.3119999999999
2.8240559826580323,-4.024193738832968,59.48021442164876,4.001,0.98,1477.359,1.6560706096175404,95.0
2.7637512334950447,-4.022861281714712,59.715801528833495,4.001,0.927,1486.688,1.6560706096175404,85.67099999999982
2.6891098938511853,-4.023401249725355,59.76575361424708,4.001,0.861,1496.0,1.6560706096175404,76.35899999999992
2.595025816715845,-4.023052230162828,60.03373706837137,4.001,0.775,1505.344,1.6560706096175404,67.01499999999987
2.4743653004353647,-4.022201797492022,60.203451020783646,4.001,0.671,1514.688,1.6560706096175404,57.67099999999982
2.3173339654479865,-4.021110952697405,60.53719802886837,4.001,0.531,1524.031,1.6560706096175404,48.327999999999975
2.1274170450668684,-4.020552730073524,60.78574429689969,4.001,0.352,1533.375,1.6560706096175404,38.983999999999924
2.9219498732955254,-0.0036941418458562,61.11438949471705,0.0006,0.001,1543.141,1.6560706096175404,29.217999999999847
3.032353151151282,-0.0026449968825275,61.08924708820127,0.0006,0.001,1552.844,1.6560706096175404,19.514999999999873
3.0998753319631365,-0.0032655512477278,60.92118772208839,0.0006,0.001,1562.594,1.6560706096175404,9.764999999999873
3.1452014253532408,-0.0032544498348232,60.56813821036632,0.0006,0.001,1572.359,1.6560706096175404,0.0
4.191393070810043,-0.0022001200366988,44.54353972746864,0.0006,0.0,0.0,1.7815548749509116,1723.281
4.191571549203586,-0.0007868077489712,44.55057915751884,0.0006,4.207,9.312000000000005,1.7815548749509116,1713.969
3.863181309016793,-4.024452842650674,44.58615269330311,4.001,1.971,19.469,1.7815548749509116,1703.812
3.838955902976917,-4.024120566723856,44.69638643049032,4.001,1.963,28.812,1.7815548749509116,1694.469
3.819922348680665,-4.025212330047632,44.8343926810708,4.001,1.948,38.203,1.7815548749509116,1685.078
3.8031450676286127,-4.023971152319412,45.015976963691216,4.001,1.933,47.594,1.7815548749509116,1675.687
3.788089231133916,-4.024384080089145,45.21462487765584,4.001,1.918,56.953,1.7815548749509116,1666.328
3.774410210585308,-4.024679275424053,45.393628096790906,4.001,1.904,66.344,1.7815548749509116,1656.937
3.7615495641165935,-4.024290502751659,45.57774630620167,4.001,1.888,75.812,1.7815548749509116,1647.469
3.7498580446107934,-4.0234390699168046,45.761938947812304,4.001,1.876,85.187,1.7815548749509116,1638.094
3.739000294815427,-4.025303890103597,45.97364936191912,4.001,1.864,94.562,1.7815548749509116,1628.719
3.728733200672307,-4.023825130136375,46.15029760788395,4.001,1.854,103.937,1.7815548749509116,1619.344
3.719242142606886,-4.025375150003383,46.345650762262856,4.001,1.845,113.359,1.7815548749509116,1609.922
3.7101471762441,-4.023733537435297,46.510995800025306,4.001,1.836,122.812,1.7815548749509116,1600.469
3.701597440556454,-4.024356769363833,46.693548862363656,4.001,1.828,132.234,1.7815548749509116,1591.047
3.693365852945474,-4.025495297861459,46.88463959257786,4.001,1.82,141.625,1.7815548749509116,1581.656
3.685259444942131,-4.024420616931584,47.09164603991267,4.001,1.813,151.047,1.7815548749509116,1572.234
3.677423675665796,-4.025430557157163,47.25125238786332,4.001,1.805,160.375,1.7815548749509116,1562.906
3.669761947797592,-4.024414960964351,47.42517410186242,4.001,1.798,169.75,1.7815548749509116,1553.531
3.6622710500912414,-4.024787814092271,47.60981790146279,4.001,1.791,179.156,1.7815548749509116,1544.125
3.65495054709107,-4.024285539884854,47.80713749629833,4.001,1.784,188.625,1.7815548749509116,1534.656
3.6480407373244272,-4.025280956606849,47.99953888843998,4.001,1.777,198.0,1.7815548749509116,1525.281
3.641565095098705,-4.025255818948416,48.14814355318375,4.001,1.772,207.375,1.7815548749509116,1515.906
3.635326449152888,-4.024563237418557,48.317960114820906,4.001,1.766,216.765,1.7815548749509116,1506.516
3.629327443909266,-4.026244327347354,48.44642204018502,4.001,1.76,226.234,1.7815548749509116,1497.047
3.623558824543923,-4.025457554800572,48.59327042596649,4.001,1.754,235.656,1.7815548749509116,1487.625
3.617993038794937,-4.023880817808807,48.75583520931205,4.001,1.748,245.187,1.7815548749509116,1478.094
3.612401371340753,-4.022553457024431,48.90016198711399,4.001,1.743,254.562,1.7815548749509116,1468.719
3.606978359120111,-4.024420476665144,49.01976175729682,4.001,1.737,263.969,1.7815548749509116,1459.312
3.6017269309543303,-4.024087310708838,49.13683733856909,4.001,1.732,273.359,1.7815548749509116,1449.922
3.5964869117617604,-4.026035301653597,49.223994222895584,4.001,1.727,282.828,1.7815548749509116,1440.453
3.5913403178007206,-4.023646249049289,49.31676021029033,4.0,1.722,292.219,1.7815548749509116,1431.062
3.586346119846785,-4.024128131011473,49.490804082183686,4.001,1.717,301.578,1.7815548749509116,1421.703
3.581457511217917,-4.024869523426536,49.64894651380183,4.001,1.712,310.969,1.7815548749509116,1412.312
3.576562563212038,-4.025543862094382,49.725763822398086,4.001,1.708,320.359,1.7815548749509116,1402.922
3.5718131087776803,-4.024047699943136,49.82442522082321,4.001,1.703,329.781,1.7815548749509116,1393.5
3.566948153578635,-4.024139902082729,49.95733924575169,4.001,1.698,339.234,1.7815548749509116,1384.047
3.56221574010594,-4.024144989748758,50.06430118181039,4.0,1.694,348.625,1.7815548749509116,1374.656
3.55763853361712,-4.024269877948032,50.169668641187215,4.001,1.69,358.0,1.7815548749509116,1365.281
3.553041102775391,-4.025695607975212,50.26497430354406,4.001,1.686,367.39,1.7815548749509116,1355.891
3.5484093685071048,-4.023910444509249,50.36063301550671,4.001,1.682,376.797,1.7815548749509116,1346.484
3.543819823858182,-4.023343693542819,50.45950240171133,4.001,1.677,386.187,1.7815548749509116,1337.094
3.5395344887858884,-4.023471814621387,50.59235814642759,4.001,1.673,395.609,1.7815548749509116,1327.672
3.534950786450439,-4.024725675624422,50.67206631906165,4.001,1.668,405.031,1.7815548749509116,1318.25
3.5305514348084595,-4.024966476343415,50.78271628557111,4.001,1.664,414.359,1.7815548749509116,1308.922
3.5263041863090407,-4.02381829283251,50.90857451681908,4.001,1.66,423.703,1.7815548749509116,1299.578
3.5219807413430644,-4.02400330857994,50.97049526024996,4.001,1.656,433.078,1.7815548749509116,1290.203
3.5176393754285216,-4.023739161375826,51.06541207654512,4.001,1.652,442.437,1.7815548749509116,1280.844
3.5136313606128606,-4.02340455724974,51.199521108049645,4.001,1.648,451.812,1.7815548749509116,1271.469
3.5092491866077915,-4.0236911711202925,51.25611718864711,4.001,1.644,461.203,1.7815548749509116,1262.078
3.505325385258064,-4.024724733205073,51.36397875361885,4.001,1.64,470.625,1.7815548749509116,1252.656
3.5009070477948137,-4.023491066667646,51.459171311080034,4.001,1.636,480.125,1.7815548749509116,1243.156
3.496784250184084,-4.023611026230968,51.550708764047386,4.001,1.632,489.562,1.7815548749509116,1233.719
3.4927817967629777,-4.02586359558081,51.65381854274374,4.001,1.628,498.906,1.7815548749509116,1224.375
3.4887423190101496,-4.024269737239006,51.72910719961736,4.001,1.624,508.265,1.7815548749509116,1215.016
3.484791412823528,-4.024242405128273,51.84513916643909,4.001,1.62,517.656,1.7815548749509116,1205.625
3.480834960032837,-4.023905654097228,51.9257515961716,4.001,1.617,527.109,1.7815548749509116,1196.172
3.4769350965810952,-4.024641506399178,52.02668380331815,4.001,1.612,536.531,1.7815548749509116,1186.75
3.4732584984971484,-4.024222573526333,52.120326783575145,4.001,1.609,545.875,1.7815548749509116,1177.406
3.469173743815169,-4.023427611287027,52.19822314302639,4.001,1.605,555.281,1.7815548749509116,1168.0
3.465532373010374,-4.025762195608779,52.25968633370756,4.001,1.601,564.734,1.7815548749509116,1158.547
3.4617260036099853,-4.023970024005333,52.33384647995571,4.001,1.598,574.14,1.7815548749509116,1149.141
3.45808811206094,-4.025228713231294,52.39610721465629,4.001,1.594,583.562,1.7815548749509116,1139.719
3.4543088638246853,-4.024911166933291,52.48583024706559,4.001,1.591,592.984,1.7815548749509116,1130.297
3.450690828364563,-4.023224026745603,52.60079581616606,4.001,1.587,602.406,1.7815548749509116,1120.875
3.447339139773778,-4.024399179041364,52.6729665158384,4.001,1.584,611.828,1.7815548749509116,1111.453
3.4435710516767912,-4.024481800009397,52.75852066968108,4.001,1.581,621.219,1.7815548749509116,1102.062
3.440022810816,-4.02597264467212,52.84891027708262,4.001,1.577,630.625,1.7815548749509116,1092.656
3.436728582796873,-4.02367594495161,52.91115357710316,4.001,1.574,640.031,1.7815548749509116,1083.25
3.4335124095011804,-4.024859418991986,52.98242653958234,4.001,1.571,649.484,1.7815548749509116,1073.797
3.4302401924109533,-4.024121463911688,53.07114479567646,4.001,1.567,658.906,1.7815548749509116,1064.375
3.4270009923808944,-4.0243682741185625,53.157727039357056,4.001,1.564,668.312,1.7815548749509116,1054.969
3.423988163306955,-4.024179174473858,53.22410353348524,4.001,1.561,677.656,1.7815548749509116,1045.625
3.420840774436137,-4.0248954020861225,53.251577724713385,4.001,1.558,687.062,1.7815548749509116,1036.219
3.417803716611532,-4.023990605922908,53.32829592384518,4.001,1.555,696.515,1.7815548749509116,1026.766
3.4148005422622125,-4.024194138215874,53.414204159934506,4.001,1.552,705.922,1.7815548749509116,1017.3589999999999
3.4118372302793207,-4.023737442823742,53.52709736996764,4.001,1.549,715.312,1.7815548749509116,1007.9689999999999
3.408992575607408,-4.024004126653328,53.59125698025981,4.001,1.546,724.797,1.7815548749509116,998.4839999999999
3.4062732463635155,-4.023873668049524,53.69705917646933,4.001,1.543,734.187,1.7815548749509116,989.0939999999999
3.403434064500271,-4.024014094225212,53.78860737893353,4.001,1.541,743.578,1.7815548749509116,979.703
3.40092022141788,-4.023413508790672,53.89070764162201,4.001,1.538,752.937,1.7815548749509116,970.3439999999999
3.398515218523372,-4.024682502483439,53.88061372209065,4.001,1.535,762.406,1.7815548749509116,960.875
3.395968048330201,-4.024386319250279,53.94533809008125,4.001,1.533,771.797,1.7815548749509116,951.4839999999999
3.393720047103456,-4.022643238552705,54.09217017809805,4.001,1.531,781.203,1.7815548749509116,942.078
3.391281333362536,-4.024298532806922,54.11944231337775,4.001,1.528,790.609,1.7815548749509116,932.6719999999999
3.3891406678252416,-4.024760035618982,54.19148159624372,4.001,1.526,799.984,1.7815548749509116,923.2969999999999
3.38664258274671,-4.024170397161315,54.24900449390518,4.001,1.524,809.437,1.7815548749509116,913.8439999999999
3.384328211024851,-4.025187106443054,54.35606557625983,4.001,1.521,818.859,1.7815548749509116,904.4219999999999
3.382170301748872,-4.023732053662378,54.42359140620668,4.001,1.519,828.234,1.7815548749509116,895.0469999999999
3.380014937541467,-4.024447163545581,54.479297988830766,4.001,1.517,837.64,1.7815548749509116,885.641
3.377936977570545,-4.024715724800648,54.584067503699806,4.001,1.515,847.078,1.7815548749509116,876.203
3.375706649132422,-4.0240049252133305,54.60046272357691,4.001,1.513,856.5,1.7815548749509116,866.781
