Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage
3.588870098,-3.973832661,46.13187425,3.997,1.627,178.344,1.666675194,1394.015,0.913459811,3.590833519
3.583303237,-3.975331677,46.27689672,3.997,1.623,187.703,1.666675194,1384.656,0.91255313,3.585217702
3.578003664,-3.973761439,46.42320226,3.997,1.618,197.063,1.666675194,1375.296,0.911657192,3.579663954
3.572954951,-3.974885553,46.58984121,3.997,1.613,206.406,1.666675194,1365.953,0.910815378,3.573888821
3.568009217,-3.972453706,46.72002209,3.997,1.609,215.766,1.666675194,1356.593,0.910131258,3.569480454
3.563300686,-3.975436459,46.85457675,3.997,1.605,225.109,1.666675194,1347.25,0.909331729,3.564286156
3.558785136,-3.973963204,47.0280637,3.997,1.601,234.453,1.666675194,1337.906,0.908635494,3.558993166
3.554410893,-3.973992703,47.16470567,3.997,1.596,243.844,1.666675194,1328.515,0.908109917,3.55501451
3.55026966,-3.9736727,47.27300839,3.997,1.592,253.203,1.666675194,1319.156,0.907498711,3.551125379
3.546165952,-3.974428252,47.4190891,3.997,1.588,262.547,1.666675194,1309.812,0.906831724,3.546263883
3.542246066,-3.9748269,47.57104648,3.997,1.584,271.875,1.666675194,1300.484,0.906330119,3.542036331
3.53830014,-3.973713975,47.71155181,3.997,1.58,281.203,1.666675194,1291.156,0.905896041,3.53835222
3.534608557,-3.973290725,47.82206071,3.997,1.577,290.516,1.666675194,1281.843,0.905404766,3.534892243
3.530725827,-3.974636647,47.99143995,3.997,1.573,299.844,1.666675194,1272.515,0.904862743,3.530056971
3.52716399,-3.976770778,48.14255284,3.997,1.569,309.141,1.666675194,1263.218,0.90453049,3.526472256
3.52361372,-3.973122667,48.23024248,3.997,1.566,318.438,1.666675194,1253.921,0.904201197,3.524261069
3.519962737,-3.973903638,48.36137974,3.997,1.563,327.813,1.666675194,1244.546,0.903580509,3.519687919
3.51641306,-3.974743961,48.50418243,3.997,1.559,337.172,1.666675194,1235.187,0.903161929,3.515836408
3.512831323,-3.975011368,48.62102436,3.997,1.555,346.531,1.666675194,1225.828,0.902809834,3.512783052
3.509526387,-3.973180015,48.72579218,3.997,1.552,355.875,1.666675194,1216.484,0.902340402,3.509462428
3.506007801,-3.974154247,48.85334795,3.997,1.549,365.156,1.666675194,1207.203,0.901874791,3.505601261
3.502595169,-3.974042523,48.9914795,3.997,1.545,374.453,1.666675194,1197.906,0.901485797,3.50193874
3.499232255,-3.974284963,49.0857014,3.997,1.542,383.828,1.666675194,1188.531,0.901152224,3.499333875
3.495655084,-3.975115479,49.21591541,3.997,1.539,393.172,1.666675194,1179.187,0.900649693,3.495186957
3.492367406,-3.975226376,49.31905637,3.997,1.535,402.609,1.666675194,1169.75,0.900275157,3.492186868
3.488907528,-3.974825501,49.44601053,3.997,1.532,411.938,1.666675194,1160.421,0.899835548,3.488425402
3.485599587,-3.975722854,49.55505498,3.997,1.529,421.25,1.666675194,1151.109,0.899464303,3.485260617
3.48227978,-3.974616669,49.64045516,3.997,1.525,430.547,1.666675194,1141.812,0.899060398,3.482467205
3.478899321,-3.976654856,49.72943143,3.997,1.522,439.859,1.666675194,1132.5,0.898538063,3.478848102
3.475512546,-3.97423691,49.86419168,3.997,1.519,449.234,1.666675194,1123.125,0.898069522,3.474812553
3.472180637,-3.975263545,49.9589495,3.997,1.515,458.625,1.666675194,1113.734,0.897750075,3.472103859
3.468920134,-3.973931703,50.0473482,3.997,1.512,467.969,1.666675194,1104.39,0.89728734,3.46890959
3.465510884,-3.975275792,50.18102947,3.997,1.509,477.313,1.666675194,1095.046,0.896809809,3.464599202
3.462346811,-3.974984076,50.28191395,3.997,1.505,486.688,1.666675194,1085.671,0.896539792,3.462042626
3.459050107,-3.973039184,50.35060546,3.997,1.503,496.063,1.666675194,1076.296,0.896128538,3.459487223
3.455803813,-3.974591367,50.47104096,3.997,1.499,505.359,1.666675194,1067,0.895548836,3.454843761
3.452595858,-3.973243716,50.56015405,3.997,1.495,514.703,1.666675194,1057.656,0.895293196,3.45260559
3.449339826,-3.973705027,50.71131103,3.997,1.493,524.031,1.666675194,1048.328,0.89481112,3.447864841
3.446348711,-3.975175286,50.78896733,3.997,1.489,533.359,1.666675194,1039,0.894672893,3.446287423
3.443037551,-3.975759505,50.83914372,3.997,1.486,542.75,1.666675194,1029.609,0.894206558,3.443615452
3.439987579,-3.974250594,50.92930722,3.997,1.483,552.109,1.666675194,1020.25,0.893593136,3.439477849
3.436890897,-3.974968037,51.0682005,3.997,1.481,561.5,1.666675194,1010.859,0.893233809,3.43551393
3.433761032,-3.974316606,51.152508,3.997,1.477,570.844,1.666675194,1001.515,0.893073931,3.433773195
3.430820393,-3.974121473,51.23990233,3.997,1.474,580.156,1.666675194,992.203,0.892591191,3.430246242
3.427824993,-3.974180191,51.38209651,3.997,1.471,589.469,1.666675194,982.89,0.892244759,3.426277278
3.424912272,-3.973128766,51.51180193,3.997,1.468,598.781,1.666675194,973.578,0.89212301,3.423810448
3.422002101,-3.974834548,51.56194532,3.997,1.465,608.094,1.666675194,964.265,0.891891425,3.422243407
3.419167367,-3.97494956,51.63450543,3.997,1.462,617.484,1.666675194,954.875,0.891356774,3.418664557
3.416258651,-3.976080198,51.70078241,3.997,1.459,626.891,1.666675194,945.468,0.890994832,3.416059889
3.413644775,-3.973715427,51.84270192,3.997,1.457,636.219,1.666675194,936.14,0.890561013,3.411702816
3.41085253,-3.973547549,51.92083262,3.997,1.454,645.594,1.666675194,926.765,0.890537512,3.410720467
3.408195721,-3.976108213,52.01583036,3.997,1.451,654.938,1.666675194,917.421,0.890087269,3.406915164
3.405547654,-3.974799106,52.13587573,3.997,1.449,664.25,1.666675194,908.109,0.889905262,3.404270346
3.402977317,-3.974924463,52.18348298,3.997,1.446,673.625,1.666675194,898.734,0.889717032,3.403033622
3.400548134,-3.974103109,52.31944857,3.997,1.444,682.938,1.666675194,889.421,0.889224174,3.398305101
3.398165938,-3.973670001,52.37789415,3.997,1.441,692.25,1.666675194,880.109,0.889272512,3.398128345
3.395665012,-3.973485863,52.44864424,3.997,1.439,701.625,1.666675194,870.734,0.888800992,3.394834183
3.393341947,-3.973857726,52.55752741,3.997,1.437,711.016,1.666675194,861.343,0.888515428,3.391696541
3.390847653,-3.974368524,52.60758979,3.997,1.434,720.328,1.666675194,852.031,0.888417852,3.390841307
3.388681502,-3.974932607,52.67790461,3.997,1.432,729.719,1.666675194,842.64,0.887939294,3.387429323
3.386394125,-3.974501938,52.74555187,3.997,1.43,739.078,1.666675194,833.281,0.887754339,3.385755524
3.384178092,-3.973444126,52.86909265,3.997,1.427,748.469,1.666675194,823.89,0.887421479,3.382854881
3.382012384,-3.975939397,52.93822035,3.997,1.425,757.813,1.666675194,814.546,0.887249866,3.381651016
3.379702417,-3.973130587,53.02094471,3.997,1.423,767.219,1.666675194,805.14,0.8868525,3.38011489
3.377556744,-3.974515236,53.10693269,3.997,1.421,776.547,1.666675194,795.812,0.886275988,3.37786919
3.375457705,-3.975759519,53.20372441,3.997,1.419,785.891,1.666675194,786.468,0.88572066,3.375451801
3.373391494,-3.973411999,53.23087351,3.997,1.417,795.313,1.666675194,777.046,0.885241927,3.374925055
3.371396251,-3.973164634,53.2996387,3.997,1.415,804.625,1.666675194,767.734,0.884393379,3.372695236
3.369277836,-3.972785697,53.4513677,3.997,1.413,813.922,1.666675194,758.437,0.883589368,3.368829636
3.367140745,-3.973830607,53.48234624,3.997,1.411,823.25,1.666675194,749.109,0.883221905,3.368158616
3.365133577,-3.974366298,53.57823442,3.997,1.409,832.594,1.666675194,739.765,0.882498987,3.365528363
3.363021725,-3.975664979,53.66041678,3.997,1.407,841.953,1.666675194,730.406,0.88192275,3.363403082
3.360868766,-3.974048335,53.72535362,3.997,1.405,851.313,1.666675194,721.046,0.881350711,3.361865121
3.358842365,-3.973003786,53.7567219,3.997,1.402,860.688,1.666675194,711.671,0.880632351,3.360729174
3.356675734,-3.975665848,53.90211354,3.997,1.4,870.016,1.666675194,702.343,0.879696703,3.356552096
3.354687024,-3.973330291,53.96779359,3.997,1.398,879.359,1.666675194,693,0.87924703,3.355266191
3.352570815,-3.973746895,54.03110595,3.997,1.396,888.688,1.666675194,683.671,0.878630894,3.353526031
3.350370507,-3.972820603,54.11749875,3.997,1.394,898,1.666675194,674.359,0.877926853,3.351245923
3.34839616,-3.976223218,54.13023138,3.997,1.392,907.422,1.666675194,664.937,0.877241137,3.350200917
3.346273378,-3.975098447,54.22592478,3.997,1.39,916.734,1.666675194,655.625,0.876339797,3.347375368
3.344135676,-3.973933447,54.35620059,3.997,1.387,926.063,1.666675194,646.296,0.875600343,3.344137388
3.341941202,-3.975258643,54.49167673,3.997,1.386,935.453,1.666675194,636.906,0.875120005,3.341063164
3.33978911,-3.973261054,54.54167612,3.997,1.383,944.797,1.666675194,627.562,0.874834335,3.340381719
3.337694564,-3.973147765,54.57818255,3.997,1.381,954.109,1.666675194,618.25,0.874228045,3.339189203
3.335616574,-3.974860399,54.63947649,3.997,1.379,963.453,1.666675194,608.906,0.873426858,3.336941246
3.333499668,-3.974394018,54.70811932,3.997,1.377,972.781,1.666675194,599.578,0.872661157,3.334766751
3.331318992,-3.974440466,54.85726697,3.997,1.375,982.094,1.666675194,590.265,0.871914581,3.330908831
3.329047894,-3.976025659,54.9285304,3.997,1.373,991.5,1.666675194,580.859,0.871517751,3.329229211
3.326792882,-3.97421393,54.94569454,3.997,1.37,1000.828,1.666675194,571.531,0.871003114,3.328625785
3.324584834,-3.974167113,54.99857377,3.997,1.368,1010.172,1.666675194,562.187,0.870189765,3.326345814
3.322418459,-3.975647473,55.06770721,3.997,1.366,1019.484,1.666675194,552.875,0.86940637,3.323551931
3.320040543,-3.974336986,55.08321258,3.997,1.363,1028.813,1.666675194,543.546,0.868755245,3.322206324
3.317800246,-3.974214497,55.12301854,3.997,1.361,1038.172,1.666675194,534.187,0.868019804,3.319508546
3.315368887,-3.975316173,55.1614488,3.997,1.359,1047.531,1.666675194,524.828,0.867433059,3.316531183
3.313164449,-3.974583158,55.27083617,3.997,1.357,1056.875,1.666675194,515.484,0.866990221,3.311885335
3.31066387,-3.974132889,55.35517022,3.997,1.354,1066.266,1.666675194,506.093,0.866274883,3.308636004
3.308311145,-3.974460509,55.50415275,3.997,1.352,1075.609,1.666675194,496.75,0.864527881,3.286184463
3.305887375,-3.974145648,55.59238423,3.997,1.349,1084.969,1.666675194,487.39,0.86499735,3.300522123
3.303308844,-3.973912266,55.58015823,3.997,1.347,1094.391,1.666675194,477.968,0.86595211,3.304739317
3.300738174,-3.975362153,55.68178734,3.997,1.345,1103.688,1.666675194,468.671,0.864641672,3.311113864
3.298322743,-3.975578435,55.81153588,3.997,1.342,1112.984,1.666675194,459.375,0.860009765,3.30757512
3.295679986,-3.974858473,55.89930332,3.997,1.339,1122.328,1.666675194,450.031,0.856458853,3.303749916
3.293095228,-3.97438622,55.94028344,3.997,1.337,1131.641,1.666675194,440.718,0.853663666,3.300724301
3.290591019,-3.975083141,56.04481219,3.997,1.334,1141.031,1.666675194,431.328,0.851173121,3.296445949
3.287563044,-3.975142679,56.0638235,3.997,1.332,1150.406,1.666675194,421.953,0.849197983,3.294615704
3.284870347,-3.975176988,56.15790563,3.997,1.329,1159.734,1.666675194,412.625,0.846830487,3.291642356
3.281916688,-3.975080832,56.25307441,3.997,1.326,1169.047,1.666675194,403.312,0.84581687,3.281435045
3.279129384,-3.97404677,56.26602101,3.997,1.323,1178.406,1.666675194,393.953,0.845396613,3.280022476
3.275978174,-3.975989382,56.36123814,3.997,1.32,1187.703,1.666675194,384.656,0.844778364,3.276534608
3.273033948,-3.97632644,56.45322884,3.997,1.317,1197.063,1.666675194,375.296,0.84420271,3.273711979
3.269915545,-3.97335022,56.50183067,3.997,1.314,1206.391,1.666675194,365.968,0.843598733,3.272072942
3.266705625,-3.973617446,56.62435871,3.997,1.311,1215.75,1.666675194,356.609,0.842710852,3.268338641
3.26340356,-3.976879355,56.75241237,3.997,1.308,1225.141,1.666675194,347.218,0.841919462,3.264645072
3.259991254,-3.972710643,56.87743201,3.997,1.304,1234.531,1.666675194,337.828,0.841197907,3.261852919
3.256366001,-3.974982265,56.90099282,3.997,1.301,1243.875,1.666675194,328.484,0.840350318,3.260195401
3.252551677,-3.974583964,57.0240472,3.997,1.297,1253.297,1.666675194,319.062,0.83911523,3.256203796
3.24890059,-3.975029282,57.07733509,3.997,1.294,1262.641,1.666675194,309.718,0.837939656,3.253504794
3.244903936,-3.975204128,57.14416892,3.997,1.29,1271.922,1.666675194,300.437,0.836590747,3.250226687
3.24066121,-3.975143559,57.2090338,3.997,1.286,1281.203,1.666675194,291.156,0.835133627,3.246713832
3.235990334,-3.974366918,57.35944081,3.997,1.281,1290.578,1.666675194,281.781,0.833577233,3.241456621
3.231204347,-3.974472654,57.41567413,3.997,1.276,1299.922,1.666675194,272.437,0.832160023,3.238030732
3.225975794,-3.974948099,57.51493244,3.997,1.272,1309.281,1.666675194,263.078,0.8305154,3.233270234
3.220426649,-3.975704012,57.68861424,3.997,1.266,1318.641,1.666675194,253.718,0.828856335,3.22697443
3.21455022,-3.974129963,57.71124303,3.997,1.26,1327.953,1.666675194,244.406,0.827359793,3.223758577
3.207834898,-3.97490412,57.76208636,3.997,1.254,1337.313,1.666675194,235.046,0.825450363,3.218708573
3.20061395,-3.974140571,57.98059097,3.997,1.246,1346.625,1.666675194,225.734,0.823465854,3.210019886
3.192745151,-3.974689377,58.06569124,3.997,1.239,1355.938,1.666675194,216.421,0.821802947,3.20404206
3.184030119,-3.973882734,58.06550745,3.997,1.23,1365.297,1.666675194,207.062,0.819860584,3.198746333
3.174338174,-3.975121077,58.19802312,3.997,1.221,1374.672,1.666675194,197.687,0.817675884,3.189237501
3.163442621,-3.974909439,58.35047032,3.997,1.21,1384.047,1.666675194,188.312,0.815771482,3.179020498
3.151297833,-3.976758784,58.49806316,3.997,1.198,1393.438,1.666675194,178.921,0.813740543,3.168703023
3.137424072,-3.975325487,58.4871042,3.997,1.185,1402.781,1.666675194,169.578,0.811706333,3.159932901
3.121798414,-3.97363075,58.60043633,3.997,1.17,1412.063,1.666675194,160.296,0.809408672,3.146281707
3.104071485,-3.975245566,58.68669929,3.997,1.152,1421.438,1.666675194,150.921,0.807467331,3.131042906
3.083605768,-3.973332811,58.81775707,3.997,1.133,1430.734,1.666675194,141.625,0.805212908,3.114276039
3.06061726,-3.97536922,58.99224906,3.997,1.111,1440.063,1.666675194,132.296,0.803306261,3.093691466
3.034046879,-3.974013008,59.08274941,3.997,1.085,1449.375,1.666675194,122.984,0.80102671,3.073702637
3.003716488,-3.97443083,59.32012861,3.997,1.056,1458.719,1.666675194,113.64,0.799300506,3.046330687
2.969745165,-3.974365286,59.43762877,3.997,1.023,1468.047,1.666675194,104.312,0.796618077,3.020426772
2.931583565,-3.974946652,59.61651438,3.997,0.987,1477.359,1.666675194,95,0.796314571,2.984699943
2.888629106,-3.974746155,59.71637421,3.997,0.944,1486.688,1.666675194,85.671,0.789384143,2.959192365
2.838992192,-3.9735776,59.89107484,3.997,0.898,1496,1.666675194,76.359,0.807344684,2.882721457
2.77880177,-3.973860804,60.03977057,3.997,0.841,1505.344,1.666675194,67.015,0.760115723,2.956266847
2.703903703,-3.973648769,60.23957573,3.997,0.771,1514.688,1.666675194,57.671,1.039462352,3.159820505
2.609844957,-3.973475989,60.44308117,3.997,0.681,1524.031,1.666675194,48.328,0.945919185,2.976607827
2.494437258,-3.974296897,60.71927454,3.997,0.57,1533.375,1.666675194,38.984,0.9461226,2.706711913
3.065685102,-1.71E-05,60.8463247,0.0006,0.001,1543.141,1.666675194,29.218,0.921123487,2.765839434
3.149219201,0.001258067,60.77966005,0.0004,0.001,1552.844,1.666675194,19.515,0.984602573,2.956820029
3.195462846,0.002776713,60.6470469,0.0006,0,1562.594,1.666675194,9.765,1.039288534,3.125045788
3.226066704,0.001010072,60.29890131,0.0004,0,1572.359,1.666675194,0,1.052507402,3.30384865
4.206499027,0.000108554,44.29462858,0.0004,0,0,1.832858363,1723.281,1,4.200800066
4.206490897,-0.000628354,44.30088521,0.0004,4.223,9.312,1.832858363,1713.969,1.00325263,4.206123235
3.88337837,-3.97505093,44.33547455,3.997,1.906,19.469,1.832858363,1703.812,1.003706747,4.203962288
3.858984094,-3.975690383,44.43413597,3.997,1.896,28.812,1.832858363,1694.469,0.754648113,4.130536624
3.839719605,-3.974051598,44.57945114,3.997,1.88,38.203,1.832858363,1685.078,0.967718853,3.92895599
3.822894075,-3.97371281,44.76328191,3.997,1.864,47.594,1.832858363,1675.687,0.97947445,3.887274528
3.808008032,-3.976152634,44.95234913,3.997,1.849,56.953,1.832858363,1666.328,0.960314901,3.838805466
3.794736104,-3.975768252,45.12667033,3.997,1.835,66.344,1.832858363,1656.937,0.961135207,3.817093433
3.782285341,-3.97518549,45.3239132,3.997,1.822,75.812,1.832858363,1647.469,0.958261187,3.795722975
3.771090017,-3.974275362,45.51343089,3.997,1.81,85.187,1.832858363,1638.094,0.955962472,3.780352814
3.760544115,-3.974562897,45.72244322,3.997,1.799,94.562,1.832858363,1628.719,0.954092452,3.767897446
3.750660203,-3.973290161,45.90371701,3.997,1.789,103.937,1.832858363,1619.344,0.952448273,3.757175038
3.741249539,-3.97457366,46.10575543,3.997,1.78,113.359,1.832858363,1609.922,0.950905972,3.746928185
3.73228561,-3.975076903,46.26925743,3.997,1.77,122.812,1.832858363,1600.469,0.949480132,3.737727854
3.724042029,-3.973283734,46.44452945,3.997,1.762,132.234,1.832858363,1591.047,0.948078441,3.728662754
3.716329731,-3.974360825,46.63621294,3.997,1.753,141.625,1.832858363,1581.656,0.946802728,3.720116413
3.708628303,-3.973953872,46.81471085,3.997,1.744,151.047,1.832858363,1572.234,0.945660846,3.712453621
3.701530611,-3.973837316,46.97406728,3.997,1.737,160.375,1.832858363,1562.906,0.944504681,3.704938207
3.694544095,-3.974084468,47.15757046,3.997,1.732,169.75,1.832858363,1553.531,0.94341358,3.697550148
3.687558245,-3.974969824,47.34378535,3.997,1.726,179.156,1.832858363,1544.125,0.942387482,3.690480569
3.680940798,-3.975663718,47.54202569,3.997,1.722,188.625,1.832858363,1534.656,0.941370398,3.68335919
3.674348693,-3.975589342,47.72372408,3.997,1.716,198,1.832858363,1525.281,0.94043965,3.676879945
3.667910559,-3.973890234,47.90319094,3.997,1.71,207.375,1.832858363,1515.906,0.939483686,3.670343931
3.66173783,-3.974768718,48.06634966,3.997,1.705,216.765,1.832858363,1506.516,0.938539849,3.663998375
3.655554659,-3.97316954,48.26155304,3.997,1.7,226.234,1.832858363,1497.047,0.937623147,3.657504607
3.649626268,-3.974794405,48.42131886,3.997,1.694,235.656,1.832858363,1487.625,0.936762117,3.651605321
3.643898109,-3.974656163,48.57469726,3.997,1.688,245.187,1.832858363,1478.094,0.935892164,3.645774051
3.638508716,-3.976687126,48.74802503,3.997,1.682,254.562,1.832858363,1468.719,0.935038286,3.639732922
3.633153388,-3.974556789,48.8665239,3.997,1.678,263.969,1.832858363,1459.312,0.934311421,3.635077708
3.628194315,-3.975808084,49.0404612,3.997,1.672,273.359,1.832858363,1449.922,0.933444623,3.628952515
3.623199952,-3.9739077,49.16287991,3.997,1.668,282.828,1.832858363,1440.453,0.932808854,3.624700126
3.618523296,-3.974274574,49.30143446,3.997,1.664,292.219,1.832858363,1431.062,0.932024425,3.619415387
3.61355258,-3.974907771,49.43975096,3.997,1.659,301.578,1.832858363,1421.703,0.931360021,3.614731408
3.608896284,-3.974926199,49.54149683,3.997,1.655,310.969,1.832858363,1412.312,0.930636552,3.610206557
3.604054983,-3.976195023,49.6508983,3.997,1.65,320.359,1.832858363,1402.922,0.929882739,3.605387056
3.599409665,-3.974897903,49.78271501,3.997,1.646,329.781,1.832858363,1393.5,0.929120423,3.600317026
3.594842967,-3.975113853,49.90183653,3.997,1.641,339.234,1.832858363,1384.047,0.928445908,3.595794938
3.590459785,-3.974527806,50.01202509,3.997,1.637,348.625,1.832858363,1374.656,0.927762115,3.591353443
3.585911684,-3.973868167,50.09472992,3.997,1.633,358,1.832858363,1365.281,0.927089798,3.587325034
3.581231484,-3.973812564,50.21844437,3.997,1.627,367.39,1.832858363,1355.891,0.926304188,3.582141125
3.576907992,-3.97529431,50.34337497,3.997,1.623,376.797,1.832858363,1346.484,0.925623031,3.577409313
3.57258362,-3.976663712,50.43510565,3.997,1.619,386.187,1.832858363,1337.094,0.925032156,3.573573076
3.568283101,-3.973518521,50.54256396,3.997,1.615,395.609,1.832858363,1327.672,0.924335269,3.56913162
3.563866174,-3.97465646,50.59932713,3.997,1.61,405.031,1.832858363,1318.25,0.92366653,3.565369001
3.559465764,-3.977675279,50.71638749,3.997,1.606,414.359,1.832858363,1308.922,0.922850111,3.559918926
3.555319356,-3.975470241,50.82361924,3.997,1.602,423.703,1.832858363,1299.578,0.92226532,3.555990972
3.551275271,-3.972942173,50.91306779,3.997,1.597,433.078,1.832858363,1290.203,0.921633588,3.552071201
3.546911996,-3.974419169,51.02141855,3.997,1.593,442.437,1.832858363,1280.844,0.920973462,3.547552565
3.54281046,-3.975229944,51.12964906,3.997,1.589,451.812,1.832858363,1271.469,0.92034695,3.543220483
3.538671747,-3.974849883,51.20703954,3.997,1.585,461.203,1.832858363,1262.078,0.919772895,3.53964796
3.534572721,-3.975307764,51.32510404,3.997,1.581,470.625,1.832858363,1252.656,0.919070165,3.534749777
3.530289743,-3.975151911,51.40547594,3.997,1.577,480.125,1.832858363,1243.156,0.918548727,3.531371952
3.526219341,-3.974759773,51.47422437,3.997,1.573,489.562,1.832858363,1233.719,0.917820673,3.52708582
3.522128017,-3.975874502,51.55716363,3.997,1.568,498.906,1.832858363,1224.375,0.917135852,3.522742107
3.518014099,-3.975568228,51.67846216,3.997,1.564,508.265,1.832858363,1215.016,0.916509517,3.518159754
3.513996097,-3.974311709,51.78068817,3.997,1.56,517.656,1.832858363,1205.625,0.915994845,3.514477391
3.510002122,-3.974848498,51.87271165,3.997,1.556,527.109,1.832858363,1196.172,0.915402752,3.510443093
3.506013504,-3.974107744,51.93608161,3.997,1.551,536.531,1.832858363,1186.75,0.914818967,3.50695384
3.502033467,-3.975031707,52.04314105,3.997,1.548,545.875,1.832858363,1177.406,0.914116791,3.502050505
3.498121708,-3.975319943,52.14277657,3.997,1.544,555.281,1.832858363,1168,0.913632586,3.498429466
3.494226916,-3.972074752,52.23509328,3.997,1.54,564.734,1.832858363,1158.547,0.913079873,3.494728085
3.490332772,-3.97401147,52.28772092,3.997,1.536,574.14,1.832858363,1149.141,0.912481327,3.491146279
3.486602312,-3.974122596,52.3483588,3.997,1.532,583.562,1.832858363,1139.719,0.911806125,3.487113433
3.482804811,-3.975198924,52.46018579,3.997,1.529,592.984,1.832858363,1130.297,0.911200983,3.482546602
3.478904963,-3.97497136,52.53146901,3.997,1.525,602.406,1.832858363,1120.875,0.910783938,3.479701328
3.475061035,-3.975328798,52.61635234,3.997,1.521,611.828,1.832858363,1111.453,0.910115801,3.475231468
3.471430603,-3.974035605,52.74127153,3.997,1.517,621.219,1.832858363,1102.062,0.909593947,3.47095652
3.467695842,-3.975332041,52.80948692,3.997,1.513,630.625,1.832858363,1092.656,0.909228739,3.468323973
3.464196363,-3.974527993,52.8904127,3.997,1.509,640.031,1.832858363,1083.25,0.90860138,3.464152396
3.460478297,-3.975339141,52.99484791,3.997,1.506,649.484,1.832858363,1073.797,0.908132092,3.460337409
3.457077195,-3.975219831,53.06768554,3.997,1.502,658.906,1.832858363,1064.375,0.907685881,3.45723343
3.45347235,-3.974116115,53.12371257,3.997,1.499,668.312,1.832858363,1054.969,0.907168474,3.454078035
3.450073279,-3.972924542,53.2114712,3.997,1.495,677.656,1.832858363,1045.625,0.906542072,3.449765
3.446642757,-3.974005507,53.2570745,3.997,1.491,687.062,1.832858363,1036.219,0.906138776,3.447263955
3.443178531,-3.975495818,53.26962893,3.997,1.488,696.515,1.832858363,1026.766,0.905509413,3.444073404
3.439808251,-3.97348997,53.32173571,3.997,1.485,705.922,1.832858363,1017.359,0.904806804,3.439999712
3.436473356,-3.974505593,53.44355494,3.997,1.481,715.312,1.832858363,1007.969,0.904278061,3.435422517
3.433212404,-3.974443815,53.56090241,3.997,1.478,724.797,1.832858363,998.484,0.904060491,3.432677213
3.430254469,-3.974074792,53.65814994,3.997,1.475,734.187,1.832858363,989.094,0.903705557,3.429573638
3.426966161,-3.973634172,53.69854564,3.997,1.471,743.578,1.832858363,979.703,0.903385488,3.427696112
3.424056847,-3.974592448,53.73993672,3.997,1.469,752.937,1.832858363,970.344,0.902734903,3.42381861
3.421056909,-3.973581078,53.80262923,3.997,1.466,762.406,1.832858363,960.875,0.902314289,3.420972895
3.418199865,-3.977397844,53.89979167,3.997,1.462,771.797,1.832858363,951.484,0.901854897,3.4169438
3.415179511,-3.972651509,54.01187928,3.997,1.459,781.203,1.832858363,942.078,0.901681557,3.414809746
3.412242764,-3.974359735,54.07579907,3.997,1.457,790.609,1.832858363,932.672,0.901287248,3.411894265
3.409684634,-3.974269484,54.15372626,3.997,1.454,799.984,1.832858363,923.297,0.900889985,3.408805419
3.406872356,-3.971385183,54.26007799,3.997,1.451,809.437,1.832858363,913.844,0.900620945,3.406100403
3.404307107,-3.975879569,54.24602278,3.997,1.449,818.859,1.832858363,904.422,0.900322608,3.40498646
3.401806982,-3.975019268,54.35176377,3.997,1.446,828.234,1.832858363,895.047,0.899683016,3.399984182
