Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage
3.509024029,-3.987460267,46.9665068,4.001,1.384,215.766,1.704864107,1356.593,0.920508304,3.511212319
3.50392442,-3.990983511,47.05259386,4.001,1.379,225.109,1.704864107,1347.25,0.919564401,3.505997764
3.499207205,-3.989371663,47.24689878,4.001,1.375,234.453,1.704864107,1337.906,0.918632114,3.499366506
3.494527982,-3.988968238,47.39130688,4.001,1.371,243.844,1.704864107,1328.515,0.918115139,3.495302757
3.489780035,-3.989332485,47.44409308,4.001,1.369,253.203,1.704864107,1319.156,0.917469173,3.492004758
3.485382726,-3.990398661,47.5675668,4.001,1.366,262.547,1.704864107,1309.812,0.916513507,3.486151769
3.480894089,-3.989795146,47.76283452,4.001,1.363,271.875,1.704864107,1300.484,0.915859805,3.480626861
3.476574956,-3.989619259,47.87531141,4.001,1.36,281.203,1.704864107,1291.156,0.915436669,3.47742202
3.472276203,-3.990159711,47.93429391,4.001,1.356,290.516,1.704864107,1281.843,0.914774866,3.47391035
3.468083088,-3.988549724,48.1084912,4.001,1.353,299.844,1.704864107,1272.515,0.913937348,3.467803734
3.463906811,-3.990437339,48.24818262,4.001,1.35,309.141,1.704864107,1263.218,0.913518779,3.464067805
3.459835246,-3.989259523,48.30294403,4.001,1.346,318.438,1.704864107,1253.921,0.913001915,3.461347812
3.45585196,-3.989444364,48.40873254,4.001,1.343,327.813,1.704864107,1244.546,0.912191434,3.456336916
3.451898274,-3.987873786,48.51664224,4.001,1.34,337.172,1.704864107,1235.187,0.91159922,3.452391111
3.447993999,-3.991503022,48.67633851,4.001,1.337,346.531,1.704864107,1225.828,0.91100667,3.447364211
3.444277873,-3.990067004,48.72483725,4.001,1.333,355.875,1.704864107,1216.484,0.910666355,3.445566849
3.440525688,-3.988066398,48.82444051,4.001,1.33,365.156,1.704864107,1207.203,0.909904593,3.440892105
3.436634266,-3.989701875,48.96260398,4.001,1.326,374.453,1.704864107,1197.906,0.909338973,3.436367016
3.433134528,-3.98823719,49.03334657,4.001,1.322,383.828,1.704864107,1188.531,0.908917937,3.433788953
3.429185959,-3.992245147,49.13164853,4.001,1.321,393.172,1.704864107,1179.187,0.908290648,3.429504619
3.425603966,-3.988115523,49.1854453,4.001,1.318,402.609,1.704864107,1169.75,0.907735677,3.426669458
3.421985003,-3.990132256,49.31284231,4.001,1.314,411.938,1.704864107,1160.421,0.907010488,3.421458294
3.418476465,-3.98728565,49.4449083,4.001,1.312,421.25,1.704864107,1151.109,0.90665253,3.418119283
3.414783398,-3.989339618,49.45350938,4.001,1.308,430.547,1.704864107,1141.812,0.906251423,3.416540425
3.411401704,-3.988514495,49.61609388,4.001,1.304,439.859,1.704864107,1132.5,0.905376935,3.410000098
3.407807066,-3.989879331,49.72230911,4.001,1.3,449.234,1.704864107,1123.125,0.905232716,3.407905486
3.404488495,-3.98830911,49.77717928,4.001,1.297,458.625,1.704864107,1113.734,0.904729128,3.40513399
3.40096396,-3.991393839,49.86053394,4.001,1.294,467.969,1.704864107,1104.39,0.904100788,3.401003048
3.397641431,-3.989010558,50.01723395,4.001,1.292,477.313,1.704864107,1095.046,0.903609567,3.396458158
3.394270338,-3.989116902,50.08152061,4.001,1.288,486.688,1.704864107,1085.671,0.90340307,3.394879864
3.390966113,-3.989392313,50.1740547,4.001,1.286,496.063,1.704864107,1076.296,0.902786235,3.390708553
3.387741067,-3.98855261,50.30775097,4.001,1.283,505.359,1.704864107,1067,0.902364608,3.386806234
3.384434647,-3.989426502,50.34907791,4.001,1.279,514.703,1.704864107,1057.656,0.902098786,3.385306248
3.381104766,-3.989869727,50.49200924,4.001,1.276,524.031,1.704864107,1048.328,0.901421498,3.379827054
3.377890924,-3.989022188,50.57362343,4.001,1.273,533.359,1.704864107,1039,0.901244113,3.378072232
3.374654905,-3.989434674,50.6236078,4.001,1.27,542.75,1.704864107,1029.609,0.900721708,3.37510402
3.371564036,-3.988705496,50.72706413,4.001,1.268,552.109,1.704864107,1020.25,0.900135273,3.370849772
3.368453293,-3.990121537,50.85625409,4.001,1.264,561.5,1.704864107,1010.859,0.899824163,3.367371065
3.365459548,-3.988574927,50.92778365,4.001,1.262,570.844,1.704864107,1001.515,0.899591767,3.365565458
3.362476374,-3.98902025,51.01547862,4.001,1.26,580.156,1.704864107,992.203,0.899086244,3.361915859
3.359634657,-3.988666562,51.1259533,4.001,1.258,589.469,1.704864107,982.89,0.898735624,3.358660716
3.356581198,-3.989537304,51.20558968,4.001,1.254,598.781,1.704864107,973.578,0.898479175,3.356418428
3.353885833,-3.988501794,51.25479026,4.001,1.253,608.094,1.704864107,964.265,0.898034275,3.353879868
3.351124772,-3.989214127,51.30152467,4.001,1.25,617.484,1.704864107,954.875,0.897553963,3.351094255
3.348383577,-3.98929536,51.45617578,4.001,1.248,626.891,1.704864107,945.468,0.897079404,3.346249062
3.345831699,-3.991239863,51.53162247,4.001,1.245,636.219,1.704864107,936.14,0.89710646,3.345451781
3.343221684,-3.989575935,51.62895075,4.001,1.242,645.594,1.704864107,926.765,0.896707547,3.342225211
3.340582069,-3.989360561,51.65426695,4.001,1.24,654.938,1.704864107,917.421,0.896454554,3.341094864
3.338042714,-3.98841261,51.72090626,4.001,1.238,664.25,1.704864107,908.109,0.895856075,3.337328194
3.335532358,-3.989109578,51.85815694,4.001,1.235,673.625,1.704864107,898.734,0.895546729,3.333577305
3.333187382,-3.987224512,51.93236862,4.001,1.233,682.938,1.704864107,889.421,0.895523062,3.332777523
3.330860372,-3.990749165,52.03682024,4.001,1.231,692.25,1.704864107,880.109,0.895131823,3.329077782
3.328580568,-3.98981173,52.06975684,4.001,1.229,701.625,1.704864107,870.734,0.895061709,3.328811186
3.326294757,-3.990577518,52.16421018,4.001,1.227,711.016,1.704864107,861.343,0.894528789,3.324671961
3.324158548,-3.989500318,52.24893856,4.001,1.225,720.328,1.704864107,852.031,0.894432619,3.323194473
3.321882,-3.990774397,52.29360854,4.001,1.223,729.719,1.704864107,842.64,0.894167851,3.321497103
3.319614253,-3.989006296,52.37416537,4.001,1.221,739.078,1.704864107,833.281,0.893773662,3.318538132
3.317513847,-3.990214773,52.45490826,4.001,1.219,748.469,1.704864107,823.89,0.893544526,3.316267618
3.315348207,-3.988620805,52.46313376,4.001,1.216,757.813,1.704864107,814.546,0.893349518,3.315857654
3.313220319,-3.988931708,52.54236599,4.001,1.214,767.219,1.704864107,805.14,0.89275201,3.311631505
3.311201634,-3.988170554,52.62145784,4.001,1.212,776.547,1.704864107,795.812,0.892657341,3.310204961
3.309038953,-3.98946227,52.66461552,4.001,1.211,785.891,1.704864107,786.468,0.892402846,3.30855461
3.307188183,-3.988205552,52.7004171,4.001,1.209,795.313,1.704864107,777.046,0.892032199,3.306569345
3.305057416,-3.989762538,52.7193792,4.001,1.208,804.625,1.704864107,767.734,0.891696062,3.304921388
3.303131592,-3.98802721,52.88502529,4.001,1.206,813.922,1.704864107,758.437,0.891246267,3.299808129
3.3010432,-3.988691874,52.9578948,4.001,1.204,823.25,1.704864107,749.109,0.891565577,3.300685205
3.298950389,-3.989497167,53.03239445,4.001,1.202,832.594,1.704864107,739.765,0.891158966,3.297544459
3.296891572,-3.98942525,53.14115002,4.001,1.2,841.953,1.704864107,730.406,0.891001596,3.295129281
3.294923486,-3.988476695,53.18629781,4.001,1.198,851.313,1.704864107,721.046,0.890920182,3.294552914
3.29288245,-3.991092203,53.16334424,4.001,1.196,860.688,1.704864107,711.671,0.890521026,3.293332922
3.290599704,-3.988803096,53.25942259,4.001,1.194,870.016,1.704864107,702.343,0.889933065,3.288875264
3.288564161,-3.987010265,53.39260017,4.001,1.192,879.359,1.704864107,693,0.889878561,3.286543622
3.286558998,-3.990788565,53.40899521,4.001,1.19,888.688,1.704864107,683.671,0.889859652,3.286573802
3.284352003,-3.989879438,53.46146523,4.001,1.188,898,1.704864107,674.359,0.8893744,3.283490501
3.282217512,-3.990801941,53.53672278,4.001,1.186,907.422,1.704864107,664.937,0.889098397,3.28096285
3.28010502,-3.989867105,53.51430608,4.001,1.184,916.734,1.704864107,655.625,0.888912439,3.281172862
3.277864418,-3.99017962,53.65015893,4.001,1.182,926.063,1.704864107,646.296,0.888183913,3.274781922
3.275459292,-3.990466963,53.73764793,4.001,1.179,935.453,1.704864107,636.906,0.888482434,3.275171441
3.27338088,-3.989530961,53.68593805,4.001,1.177,944.797,1.704864107,627.562,0.888062661,3.274684244
3.271045355,-3.99028887,53.76668878,4.001,1.175,954.109,1.704864107,618.25,0.887274738,3.270460388
3.268802809,-3.990842262,53.81470945,4.001,1.173,963.453,1.704864107,608.906,0.886943137,3.269477204
3.266465108,-3.990116196,53.93606583,4.001,1.17,972.781,1.704864107,599.578,0.886296336,3.266500556
3.26424531,-3.988802743,54.03168503,4.001,1.168,982.094,1.704864107,590.265,0.885805461,3.264392233
3.26170543,-3.988702418,54.12031013,4.001,1.166,991.5,1.704864107,580.859,0.885287114,3.262298767
3.259311164,-3.990441358,54.19920072,4.001,1.164,1000.828,1.704864107,571.531,0.884657925,3.260092476
3.256911762,-3.988185765,54.25411368,4.001,1.162,1010.172,1.704864107,562.187,0.88397889,3.258637641
3.254475547,-3.988695706,54.28179032,4.001,1.159,1019.484,1.704864107,552.875,0.88305767,3.257171804
3.251975788,-3.988363808,54.2208194,4.001,1.156,1028.813,1.704864107,543.546,0.881864907,3.257279549
3.249518386,-3.991074506,54.28844307,4.001,1.154,1038.172,1.704864107,534.187,0.879926802,3.253454944
3.246841342,-3.988865926,54.39062614,4.001,1.151,1047.531,1.704864107,524.828,0.878263296,3.24988987
3.244243503,-3.990183592,54.45318506,4.001,1.149,1056.875,1.704864107,515.484,0.876891577,3.247145589
3.241614841,-3.990059698,54.59368842,4.001,1.146,1066.266,1.704864107,506.093,0.875615723,3.242865499
3.238822778,-3.989751199,54.57928352,4.001,1.144,1075.609,1.704864107,496.75,0.874810342,3.242370593
3.236132997,-3.98951034,54.69153357,4.001,1.14,1084.969,1.704864107,487.39,0.873493146,3.238239073
3.233258974,-3.989851686,54.70365272,4.001,1.137,1094.391,1.704864107,477.968,0.872518899,3.236641819
3.230554633,-3.990093739,54.73802024,4.001,1.135,1103.688,1.704864107,468.671,0.871308056,3.23391419
3.22770422,-3.987874435,54.90276436,4.001,1.132,1112.984,1.704864107,459.375,0.870151376,3.228535983
3.224780048,-3.989818418,54.95120802,4.001,1.13,1122.328,1.704864107,450.031,0.869525046,3.226086667
3.222025631,-3.989893708,55.02368778,4.001,1.127,1131.641,1.704864107,440.718,0.868865743,3.222814909
3.218980587,-3.989314976,55.10359189,4.001,1.124,1141.031,1.704864107,431.328,0.868307294,3.219364415
3.2159445,-3.988752293,55.14943876,4.001,1.12,1150.406,1.704864107,421.953,0.8678077,3.216375542
3.212927457,-3.989565159,55.20771921,4.001,1.117,1159.734,1.704864107,412.625,0.867336446,3.212311042
3.20965996,-3.989379516,55.25461893,4.001,1.114,1169.047,1.704864107,403.312,0.866770764,3.208211986
3.206432191,-3.987905635,55.23385891,4.001,1.112,1178.406,1.704864107,393.953,0.865690274,3.202991671
3.203165048,-3.988655217,55.36351239,4.001,1.109,1187.703,1.704864107,384.656,0.86791449,3.210764002
3.200029703,-3.990218138,55.39926564,4.001,1.106,1197.063,1.704864107,375.296,0.865703597,3.204389987
3.19645069,-3.989579519,55.50358556,4.001,1.102,1206.391,1.704864107,365.968,0.86174631,3.21342853
3.193189437,-3.989512404,55.67058606,4.001,1.1,1215.75,1.704864107,356.609,0.852550719,3.210015589
3.189442708,-3.98861441,55.72218624,4.001,1.096,1225.141,1.704864107,347.218,0.845546952,3.20657438
3.185878913,-3.989208769,55.81268281,4.001,1.092,1234.531,1.704864107,337.828,0.84314632,3.193616011
3.18227682,-3.989450312,55.87636673,4.001,1.088,1243.875,1.704864107,328.484,0.841781483,3.187463124
3.178368087,-3.988629503,55.97169895,4.001,1.085,1253.297,1.704864107,319.062,0.8405775,3.182580754
3.174694525,-3.988141032,56.03746326,4.001,1.081,1262.641,1.704864107,309.718,0.839444982,3.178920747
3.170684585,-3.989871219,56.05504123,4.001,1.076,1271.922,1.704864107,300.437,0.838274375,3.17609601
3.166529515,-3.987759994,56.13990329,4.001,1.072,1281.203,1.704864107,291.156,0.836894532,3.171896899
3.162237832,-3.988691385,56.23781306,4.001,1.068,1290.578,1.704864107,281.781,0.835543011,3.167320997
3.157955085,-3.987624616,56.35066962,4.001,1.064,1299.922,1.704864107,272.437,0.834243854,3.162824361
3.153170668,-3.990092226,56.43657168,4.001,1.059,1309.281,1.704864107,263.078,0.832979325,3.158698681
3.148296419,-3.988638304,56.49704149,4.001,1.054,1318.641,1.704864107,253.718,0.831610062,3.155045197
3.143349469,-3.990996811,56.48913735,4.001,1.049,1327.953,1.704864107,244.406,0.830078947,3.151726169
3.137881604,-3.989056242,56.53042022,4.001,1.044,1337.313,1.704864107,235.046,0.828373098,3.147045788
3.132351458,-3.989213932,56.75481391,4.001,1.038,1346.625,1.704864107,225.734,0.826665959,3.138624853
3.126333297,-3.991041326,56.90646975,4.001,1.032,1355.938,1.704864107,216.421,0.825393086,3.132742679
3.119839831,-3.990587467,56.99500362,4.001,1.025,1365.297,1.704864107,207.062,0.824025489,3.128168647
3.112910746,-3.990660189,56.96630893,4.001,1.018,1374.672,1.704864107,197.687,0.822411277,3.124598082
3.10549297,-3.987374087,57.11478511,4.001,1.011,1384.047,1.704864107,188.312,0.82051078,3.116511987
3.097365853,-3.987975907,57.21368187,4.001,1.002,1393.438,1.704864107,178.921,0.818935891,3.109018162
3.08850636,-3.991384382,57.28963024,4.001,0.994,1402.781,1.704864107,169.578,0.817251253,3.101455239
3.078880403,-3.992437092,57.39996168,4.001,0.984,1412.063,1.704864107,160.296,0.815551579,3.092624887
3.068420239,-3.990345096,57.3571643,4.001,0.974,1421.438,1.704864107,150.921,0.813829121,3.08625688
3.056475735,-3.990327214,57.52865855,4.001,0.962,1430.734,1.704864107,141.625,0.81187182,3.073916216
3.042968364,-3.989593205,57.65244488,4.001,0.949,1440.063,1.704864107,132.296,0.810304085,3.062152142
3.02809551,-3.988323145,57.7328938,4.001,0.933,1449.375,1.704864107,122.984,0.808401732,3.050477674
3.010937478,-3.988299798,57.87935626,4.001,0.917,1458.719,1.704864107,113.64,0.806715841,3.035332273
2.991789154,-3.99044522,57.86124803,4.001,0.897,1468.047,1.704864107,104.312,0.804859638,3.021541184
2.970218951,-3.99036782,57.94690323,4.001,0.876,1477.359,1.704864107,95,0.803121361,3.00267653
2.945436636,-3.990251796,58.08054927,4.001,0.851,1486.688,1.704864107,85.671,0.80130146,2.981498002
2.917544096,-3.990320071,58.2688314,4.001,0.823,1496,1.704864107,76.359,0.799685899,2.956911187
2.886054558,-3.994111633,58.3872319,4.001,0.792,1505.344,1.704864107,67.015,0.797676139,2.931610223
2.849968445,-3.990750776,58.48684393,4.001,0.757,1514.688,1.704864107,57.671,0.79677384,2.901476986
2.808559107,-3.991024854,58.6784979,4.001,0.715,1524.031,1.704864107,48.328,0.792294799,2.871334298
2.760508019,-3.993799919,58.85254233,4.001,0.669,1533.375,1.704864107,38.984,0.802694737,2.81180597
2.700497757,-3.986742966,59.08058598,4.001,0.608,1543.141,1.704864107,29.218,0.759667054,2.872871013
2.627096919,-3.987732938,59.39890192,4.001,0.536,1552.844,1.704864107,19.515,1.074957831,3.173391532
3.194820357,-0.000602898,59.47600708,0.0004,0,1562.594,1.704864107,9.765,1.036305776,3.123794398
3.250528506,-0.00149383,59.24395297,0.0004,0,1572.359,1.704864107,0,1.046723047,3.249596215
4.187844887,0.001040789,44.3791185,0.0004,0,0,1.894031953,1723.281,1,4.200800607
4.187623479,0.001512712,44.3930102,0.0004,4.204,9.312,1.894031953,1713.969,0.992605789,4.189882852
3.826022825,-3.990465294,44.44157088,4.001,1.734,19.469,1.894031953,1703.812,0.994785989,4.185792908
3.802130829,-3.991075852,44.57206119,4.001,1.722,28.812,1.894031953,1694.469,0.718708218,4.108052892
3.783542382,-3.988468584,44.72045392,4.001,1.702,38.203,1.894031953,1685.078,1.033675757,3.915626503
3.767373243,-3.990478032,44.94013437,4.001,1.682,47.594,1.894031953,1675.687,1.001326299,3.868098545
3.752823567,-3.991825627,45.14403172,4.001,1.665,56.953,1.894031953,1666.328,0.990202467,3.79003692
3.739598076,-3.990007127,45.34817059,4.001,1.649,66.344,1.894031953,1656.937,0.985957644,3.745803194
3.727438559,-3.989776219,45.56887228,4.001,1.637,75.812,1.894031953,1647.469,0.984678302,3.730723546
3.716216571,-3.989907058,45.76379944,4.001,1.621,85.187,1.894031953,1638.094,0.983703711,3.718066175
3.705554744,-3.989402299,45.97097947,4.001,1.605,94.562,1.894031953,1628.719,0.982944327,3.706835992
3.695669407,-3.99076665,46.13587638,4.001,1.592,103.937,1.894031953,1619.344,0.98227582,3.696497852
3.686335687,-3.991585009,46.35480937,4.001,1.582,113.359,1.894031953,1609.922,0.981676299,3.68703326
3.67773345,-3.988833952,46.54520223,4.001,1.573,122.812,1.894031953,1600.469,0.981097446,3.678175508
3.669585894,-3.991415373,46.71040667,4.001,1.566,132.234,1.894031953,1591.047,0.98055474,3.670369809
3.661611279,-3.990213482,46.90650101,4.001,1.56,141.625,1.894031953,1581.656,0.980072685,3.670369809
3.654414364,-3.991874208,47.09075203,4.001,1.553,151.047,1.894031953,1572.234,0.978940926,3.670369809
3.647384635,-3.989151607,47.27981325,4.001,1.547,160.375,1.894031953,1562.906,0.978940926,3.670369809
3.640363647,-3.991295621,47.45371551,4.001,1.54,169.75,1.894031953,1553.531,0.978940926,3.670369809
3.633329436,-3.990948794,47.61643505,4.001,1.535,179.156,1.894031953,1544.125,0.978940926,3.670369809
3.626507002,-3.989054191,47.81309547,4.001,1.528,188.625,1.894031953,1534.656,0.978940926,3.670369809
3.619873263,-3.989347389,47.97307823,4.001,1.521,198,1.894031953,1525.281,0.978940926,3.670369809
3.613427338,-3.9901886,48.16101346,4.001,1.515,207.375,1.894031953,1515.906,0.978940926,3.670369809
3.607111054,-3.989831824,48.31681452,4.001,1.509,216.765,1.894031953,1506.516,0.978940926,3.670369809
3.600762841,-3.98757144,48.48455415,4.001,1.503,226.234,1.894031953,1497.047,0.978940926,3.670369809
3.595043807,-3.98966603,48.65929449,4.001,1.499,235.656,1.894031953,1487.625,0.978940926,3.670369809
3.589474521,-3.990360906,48.82469795,4.001,1.493,245.187,1.894031953,1478.094,0.978940926,3.670369809
3.58421352,-3.990350134,48.91994023,4.001,1.487,254.562,1.894031953,1468.719,0.878940926,3.670369809
3.578752025,-3.990911122,49.02086826,4.001,1.483,263.969,1.894031953,1459.312,0.878940926,3.670369809
3.57378199,-3.990668346,49.21793727,4.001,1.477,273.359,1.894031953,1449.922,0.878940926,3.670369809
3.568565989,-3.990219978,49.30784095,4.001,1.472,282.828,1.894031953,1440.453,0.878940926,3.670369809
3.563573888,-3.990607466,49.39672411,4.001,1.466,292.219,1.894031953,1431.062,0.878940926,3.670369809
3.558685831,-3.990364408,49.51926514,4.001,1.461,301.578,1.894031953,1421.703,0.878940926,3.670369809
3.553742326,-3.989001913,49.68058001,4.001,1.457,310.969,1.894031953,1412.312,0.878940926,3.670369809
3.548817657,-3.989428045,49.70865212,4.001,1.454,320.359,1.894031953,1402.922,0.878940926,3.670369809
3.544138558,-3.988546381,49.82278864,4.001,1.45,329.781,1.894031953,1393.5,0.878940926,3.670369809
3.539330189,-3.989155535,49.94889931,4.001,1.446,339.234,1.894031953,1384.047,0.878940926,3.670369809
3.53470698,-3.989408469,50.05114954,4.001,1.442,348.625,1.894031953,1374.656,0.878940926,3.670369809
3.530136943,-3.991191254,50.14989115,4.001,1.438,358,1.894031953,1365.281,0.878940926,3.670369809
3.525191464,-3.98819651,50.2810326,4.001,1.433,367.39,1.894031953,1355.891,0.878940926,3.670369809
3.520711971,-3.990016199,50.38472945,4.001,1.429,376.797,1.894031953,1346.484,0.878940926,3.670369809
3.516193218,-3.990034621,50.48377392,4.001,1.425,386.187,1.894031953,1337.094,0.878940926,3.670369809
3.51176352,-3.989687121,50.56696637,4.001,1.421,395.609,1.894031953,1327.672,0.878940926,3.670369809
3.507373995,-3.990494527,50.6320009,4.001,1.416,405.031,1.894031953,1318.25,0.878940926,3.670369809
3.502863487,-3.989955103,50.78802743,4.001,1.412,414.359,1.894031953,1308.922,0.878940926,3.670369809
3.498513011,-3.990369448,50.87935709,4.001,1.407,423.703,1.894031953,1299.578,0.878940926,3.670369809
3.493962485,-3.99017523,50.9051117,4.001,1.403,433.078,1.894031953,1290.203,0.878940926,3.670369809
3.48970721,-3.990849137,50.98819289,4.001,1.399,442.437,1.894031953,1280.844,0.878940926,3.670369809
3.485545152,-3.992541519,51.06321042,4.001,1.395,451.812,1.894031953,1271.469,0.878940926,3.670369809
3.48108901,-3.989168739,51.11066403,4.001,1.392,461.203,1.894031953,1262.078,0.878940926,3.670369809
3.476837292,-3.990043121,51.21162238,4.001,1.388,470.625,1.894031953,1252.656,0.878940926,3.670369809
3.472546322,-3.988562423,51.30225772,4.001,1.384,480.125,1.894031953,1243.156,0.878940926,3.670369809
3.468054354,-3.99055686,51.37450281,4.001,1.379,489.562,1.894031953,1233.719,0.878940926,3.670369809
3.463938399,-3.988540426,51.48451882,4.001,1.375,498.906,1.894031953,1224.375,0.878940926,3.670369809
3.459814433,-3.990344545,51.59271933,4.001,1.371,508.265,1.894031953,1215.016,0.878940926,3.670369809
3.455605802,-3.989555707,51.67895763,4.001,1.369,517.656,1.894031953,1205.625,0.878940926,3.670369809
3.451595846,-3.989780176,51.73877995,4.001,1.365,527.109,1.894031953,1196.172,0.878940926,3.670369809
3.447341738,-3.988869562,51.78156259,4.001,1.361,536.531,1.894031953,1186.75,0.878940926,3.670369809
3.443305477,-3.989381389,51.923732,4.001,1.357,545.875,1.894031953,1177.406,0.878940926,3.670369809
3.439245372,-3.989368626,52.00027297,4.001,1.353,555.281,1.894031953,1168,0.878940926,3.670369809
3.435229135,-3.990682225,52.05310745,4.001,1.349,564.734,1.894031953,1158.547,0.878940926,3.670369809
3.431352385,-3.98970479,52.11662879,4.001,1.345,574.14,1.894031953,1149.141,0.878940926,3.670369809
3.427386106,-3.990127356,52.25308361,4.001,1.341,583.562,1.894031953,1139.719,0.878940926,3.670369809
3.423531689,-3.988856028,52.32500862,4.001,1.337,592.984,1.894031953,1130.297,0.878940926,3.670369809
3.419810371,-3.987847791,52.33042246,4.001,1.333,602.406,1.894031953,1120.875,0.878940926,3.670369809
3.416004138,-3.990659898,52.43306944,4.001,1.33,611.828,1.894031953,1111.453,0.878940926,3.670369809
3.412240375,-3.989446642,52.50248542,4.001,1.328,621.219,1.894031953,1102.062,0.878940926,3.670369809
3.408471026,-3.990719545,52.59283404,4.001,1.325,630.625,1.894031953,1092.656,0.878940926,3.670369809
3.404974248,-3.990270589,52.63287158,4.001,1.321,640.031,1.894031953,1083.25,0.878940926,3.670369809
3.401274695,-3.989961833,52.74387214,4.001,1.317,649.484,1.894031953,1073.797,0.878940926,3.670369809
3.397846813,-3.990687539,52.88095592,4.001,1.313,658.906,1.894031953,1064.375,0.878940926,3.670369809
3.394566029,-3.99139668,52.85883485,4.001,1.31,668.312,1.894031953,1054.969,0.878940926,3.670369809
3.390964027,-3.989918314,52.98128367,4.001,1.307,677.656,1.894031953,1045.625,0.778940926,3.670369809
3.387755091,-3.987558222,53.00014529,4.001,1.304,687.062,1.894031953,1036.219,0.778940926,3.670369809
3.384437922,-3.98818015,53.05856043,4.001,1.3,696.515,1.894031953,1026.766,0.778940926,3.670369809
3.381034917,-3.990997215,53.13415123,4.001,1.297,705.922,1.894031953,1017.359,0.778940926,3.670369809
3.378010913,-3.989884801,53.18433622,4.001,1.294,715.312,1.894031953,1007.969,0.778940926,3.670369809
3.374694728,-3.989101996,53.32682887,4.001,1.29,724.797,1.894031953,998.484,0.778940926,3.670369809
3.371738694,-3.9899149,53.39786886,4.001,1.288,734.187,1.894031953,989.094,0.778940926,3.670369809
3.368678785,-3.990345327,53.39148311,4.001,1.285,743.578,1.894031953,979.703,0.778940926,3.670369809
3.365800954,-3.991740013,53.47053915,4.001,1.282,752.937,1.894031953,970.344,0.778940926,3.670369809
3.362655758,-3.98994918,53.48170517,4.001,1.278,762.406,1.894031953,960.875,0.778940926,3.670369809
3.359800334,-3.990451004,53.63873478,4.001,1.276,771.797,1.894031953,951.484,0.778940926,3.670369809
3.356870066,-3.991512807,53.7038309,4.001,1.272,781.203,1.894031953,942.078,0.778940926,3.670369809
3.354156793,-3.989976352,53.81263617,4.001,1.27,790.609,1.894031953,932.672,0.778940926,3.670369809
3.351272832,-3.990611133,53.86675324,4.001,1.267,799.984,1.894031953,923.297,0.778940926,3.670369809
3.348658275,-3.988964955,53.94175601,4.001,1.266,809.437,1.894031953,913.844,0.778940926,3.670369809
3.346001211,-3.989020018,53.91409789,4.001,1.264,818.859,1.894031953,904.422,0.778940926,3.670369809
3.343387679,-3.991567101,54.05138798,4.001,1.262,828.234,1.894031953,895.047,0.778940926,3.670369809
